# Les lignes C, R, G ou B etait < ou = 20 ont ete effacees
Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S4,2020,4,26,0,57,34,45.39473,-71.897545,191.10001,14,34.8,3.9,60,614.4,4122,1.774523,1982,660,358,3032,OK,0.14,0.23,,
S5,2020,4,26,0,57,36,45.39473,-71.8974,190.89999,14,34.8,3.9,60,614.4,1689,2.022434,869,395,254,1479,OK,0.17,0.34,,
S6,2020,4,26,0,57,39,45.394745,-71.897194,189.8,14,34.8,3.9,60,614.4,1707,0.965549,236,126,65,430,UE,0.17,0.36,,
S1,2020,4,26,0,57,41,45.39476,-71.897057,189.3,14,34.7,3.9,60,614.4,1735,0.743734,167,91,43,310,UE,0.16,0.34,,
S2,2020,4,26,0,57,44,45.394798,-71.896851,188,14,34.7,3.9,60,614.4,2102,3.914388,888,542,365,1845,OK,0.27,0.45,,
S3,2020,4,26,0,57,46,45.394867,-71.896744,187.8,14,34.7,3.9,60,614.4,5390,1.370036,2633,818,452,3846,OK,0.15,0.22,,
S4,2020,4,26,0,57,49,45.395008,-71.896622,189.10001,14,34.7,3.9,60,614.4,2002,9.472818,4592,1852,964,7704,OK,0.13,0.28,,
S5,2020,4,26,0,57,51,45.395103,-71.896561,189.2,14,34.7,3.9,60,614.4,1629,5.023464,1926,968,707,3436,OK,0.21,0.39,,
S6,2020,4,26,0,57,54,45.395248,-71.896507,189.2,14,34.7,3.9,60,614.4,1761,1.578803,636,272,138,1038,OK,0.13,0.29,,
S1,2020,4,26,0,57,56,45.395313,-71.896431,189.7,14,34.7,3.9,60,614.4,5394,4.423258,516,523,435,1397,OK,0.53,0.65,,
S2,2020,4,26,0,57,58,45.395325,-71.896362,189.10001,14,34.7,3.9,60,614.4,1804,7.880968,2240,1239,852,4410,OK,0.24,0.42,,
S3,2020,4,26,0,58,1,45.39526,-71.896278,188.5,14,34.7,3.9,60,614.4,2363,4.384114,3105,1283,930,5051,OK,0.15,0.3,,
S4,2020,4,26,0,58,3,45.395157,-71.896263,186.89999,14,34.7,3.9,60,614.4,1971,3.235894,1598,657,369,2632,OK,0.14,0.3,,
S5,2020,4,26,0,58,6,45.395,-71.896271,186.5,14,34.7,3.9,60,614.4,3262,4.266683,3480,1209,616,5267,OK,0.13,0.24,,
S6,2020,4,26,0,58,8,45.394901,-71.896271,186,14,34.7,3.8,60,614.4,1728,1.552707,599,259,129,994,OK,0.13,0.29,,
S1,2020,4,26,0,58,11,45.394737,-71.896286,186.2,14,34.7,3.9,60,614.4,1638,7.058946,1586,790,260,2857,OK,0.06,0.23,,
S2,2020,4,26,0,58,13,45.39463,-71.896294,186.5,14,34.7,3.9,60,614.4,3643,3.366374,3215,1111,617,5018,OK,0.13,0.24,,
S3,2020,4,26,0,58,16,45.394489,-71.896317,185.5,14,34.7,3.9,60,614.4,3917,1.513563,1694,606,396,2650,OK,0.13,0.25,,
S4,2020,4,26,0,58,18,45.394417,-71.896416,186.2,14,34.7,3.9,60,614.4,2681,4.697266,993,668,507,2097,OK,0.34,0.5,,
S5,2020,4,26,0,58,21,45.394337,-71.896629,186.2,14,34.7,3.9,60,614.4,3852,25.078178,2913,2693,1888,7356,OK,0.44,0.59,,
S6,2020,4,26,0,58,23,45.394272,-71.896782,190.39999,14,34.7,3.9,60,614.4,3004,0.600206,109,79,59,216,UE,0.37,0.53,,
S2,2020,4,26,0,58,28,45.394096,-71.897202,192.39999,13,34.7,3.9,60,614.4,1658,1.187364,681,328,280,1215,OK,0.2,0.35,,
S3,2020,4,26,0,58,30,45.394035,-71.897346,192.39999,13,34.7,3.9,60,614.4,5066,1.448323,163,166,133,454,OK,0.52,0.65,,
S4,2020,4,26,0,58,33,45.393955,-71.897568,192.2,14,34.7,3.9,60,614.4,1679,9.433675,3411,1781,1339,6049,OK,0.23,0.4,,
S5,2020,4,26,0,58,35,45.393894,-71.897705,192.8,14,34.7,3.9,60,614.4,3277,2.805311,444,345,253,982,OK,0.39,0.55,,
S6,2020,4,26,0,58,38,45.393803,-71.897911,193.60001,14,34.7,3.9,60,614.4,1730,0.482775,126,68,40,225,UE,0.2,0.39,,
S1,2020,4,26,0,58,40,45.393745,-71.898064,194.10001,14,34.7,3.9,60,614.4,3205,9.551106,7348,2496,1123,10913,OK,0.13,0.23,,
S2,2020,4,26,0,58,43,45.393658,-71.898285,195.3,14,34.7,3.9,60,614.4,3901,2.974935,3386,1236,851,5093,OK,0.13,0.26,,
S3,2020,4,26,0,58,45,45.393593,-71.898445,195.60001,14,34.7,3.9,60,614.4,1941,0.913357,704,325,292,994,OK,0.18,0.32,,
S4,2020,4,26,0,58,48,45.393513,-71.898682,195.60001,14,34.7,3.9,60,614.4,4092,1.970242,2247,769,454,3419,OK,0.13,0.24,,
S5,2020,4,26,0,58,50,45.393448,-71.898849,197.3,14,34.7,3.9,60,614.4,1656,0.678494,247,112,60,412,UE,0.14,0.32,,
S6,2020,4,26,0,58,52,45.393391,-71.899025,196.60001,14,34.7,3.9,60,614.4,1773,0.456679,120,66,41,213,UE,0.22,0.41,,
S1,2020,4,26,0,58,55,45.393318,-71.899277,197.10001,13,34.6,3.8,60,614.4,1623,29.305719,10573,5242,3545,18296,OK,0.2,0.38,,
S2,2020,4,26,0,58,57,45.393269,-71.899452,197.3,14,34.6,3.9,60,614.4,1643,5.584527,2291,1075,717,3989,OK,0.18,0.36,,
S3,2020,4,26,0,59,0,45.393192,-71.899719,198.2,14,34.6,3.9,60,614.4,2958,0.326199,315,128,101,493,OK,0.14,0.28,,
S4,2020,4,26,0,59,2,45.393139,-71.899887,198.89999,14,34.6,3.9,60,614.4,2680,0.691542,547,219,157,869,OK,0.14,0.29,,
S5,2020,4,26,0,59,5,45.393063,-71.900108,199.89999,14,34.6,3.9,60,614.4,1636,1.069933,455,216,151,763,OK,0.19,0.36,,
S6,2020,4,26,0,59,7,45.393017,-71.900253,200.2,14,34.6,3.9,60,614.4,1643,0.378391,147,75,56,246,UE,0.22,0.39,,
S1,2020,4,26,0,59,10,45.392937,-71.900475,201.3,14,34.6,3.9,60,614.4,1938,10.607991,3077,1759,1317,5558,OK,0.27,0.44,,
S2,2020,4,26,0,59,12,45.392879,-71.900627,201.8,14,34.6,3.9,60,614.4,1622,15.018201,6205,3087,2331,10944,OK,0.21,0.38,,
S3,2020,4,26,0,59,15,45.392796,-71.900856,201.8,14,34.6,3.9,60,614.4,3307,0.169623,169,65,47,260,UE,0.13,0.27,,
S4,2020,4,26,0,59,17,45.392731,-71.901009,203.2,13,34.6,3.9,60,614.4,1634,7.071994,2095,949,376,3662,OK,0.09,0.26,,
S5,2020,4,26,0,59,19,45.392654,-71.901146,204.10001,14,34.6,3.9,60,614.4,3317,1.122124,182,141,105,435,OK,0.39,0.55,,
S6,2020,4,26,0,59,22,45.392555,-71.901344,204.8,15,34.6,3.9,60,614.4,2571,1.2787,267,178,131,539,OK,0.33,0.5,,
S1,2020,4,26,0,59,24,45.392483,-71.901474,205.39999,14,34.6,3.9,60,614.4,1988,15.40964,9138,3944,2838,14995,OK,0.16,0.32,,
S2,2020,4,26,0,59,27,45.39238,-71.901657,206.7,15,34.5,3.8,60,614.4,2097,6.758843,4154,1754,1231,6952,OK,0.16,0.31,,
S3,2020,4,26,0,59,29,45.392307,-71.901779,206.8,15,34.6,3.9,60,614.4,1992,0.76983,223,129,98,421,UE,0.28,0.44,,
S4,2020,4,26,0,59,32,45.392193,-71.901955,207.10001,14,34.5,3.8,60,614.4,2597,1.383084,974,378,238,1579,OK,0.14,0.28,,
S5,2020,4,26,0,59,34,45.392113,-71.902054,207.60001,15,34.6,3.9,60,614.4,1633,0.260959,104,49,31,165,UE,0.18,0.35,,
S6,2020,4,26,0,59,37,45.392017,-71.902222,207.7,15,34.5,3.8,60,614.4,2437,1.030789,615,231,117,961,OK,0.12,0.26,,
S1,2020,4,26,0,59,39,45.391968,-71.902344,207.7,15,34.5,3.9,60,614.4,2565,0.234863,45,31,21,93,UE,0.32,0.5,,
S2,2020,4,26,0,59,42,45.391953,-71.902542,207.10001,15,34.5,3.8,60,614.4,59958,854.13251,480,91,87,576,UE,0.26,-0.2,,
S3,2020,4,26,0,59,44,45.391953,-71.902679,205.7,15,34.5,3.8,60,614.4,1638,4.123155,1619,760,489,2766,OK,0.18,0.35,,
S4,2020,4,26,0,59,46,45.391941,-71.902824,205.60001,15,34.5,3.8,60,614.4,2079,0.613254,374,158,110,600,OK,0.16,0.31,,
S5,2020,4,26,0,59,49,45.391937,-71.903053,204.2,15,34.5,3.8,60,614.4,1620,0.417535,183,90,68,312,UE,0.21,0.38,,
S6,2020,4,26,0,59,51,45.391941,-71.903214,203.2,15,34.5,3.8,60,614.4,1763,0.469727,155,84,62,266,UE,0.24,0.42,,
S2,2020,4,26,0,59,56,45.391941,-71.903641,203.10001,15,34.5,3.8,60,614.4,1612,854.35437,372,70,66,476,UE,0.29,-0.18,,
S3,2020,4,26,0,59,59,45.391933,-71.903915,202.10001,15,34.5,3.9,60,614.4,1686,1.813666,591,310,216,1030,OK,0.22,0.4,,
S1,2020,4,26,1,0,9,45.391911,-71.9049,199.89999,14,34.5,3.8,60,614.4,1871,4.488498,1306,735,535,2308,OK,0.26,0.43,,
S2,2020,4,26,1,0,11,45.391911,-71.905098,200.3,14,34.5,3.8,60,614.4,2525,2.5574,1844,737,503,3023,OK,0.14,0.29,,
S4,2020,4,26,1,0,16,45.391918,-71.905563,199.60001,14,34.5,3.8,60,614.4,4300,1.082981,1245,395,186,1886,OK,0.15,0.22,,
S5,2020,4,26,1,0,18,45.391914,-71.905746,199.3,14,34.5,3.8,60,614.4,1765,0.169623,83,37,25,118,UE,0.17,0.34,,
S2,2020,4,26,1,0,26,45.391911,-71.90641,197.10001,14,34.5,3.8,60,614.4,4969,0.039144,82,29,21,126,UE,0.12,0.24,,
S3,2020,4,26,1,0,28,45.391903,-71.90657,197.7,15,34.5,3.8,60,614.4,1620,4.227539,1096,510,170,1941,OK,0.06,0.23,,
S4,2020,4,26,1,0,31,45.391903,-71.906792,200.2,14,34.5,3.8,60,614.4,1826,0.221815,120,53,37,184,UE,0.17,0.33,,
S6,2020,4,26,1,0,36,45.391903,-71.907181,199.89999,14,34.5,3.9,60,614.4,1650,1.330892,426,218,141,753,OK,0.2,0.39,,
S1,2020,4,26,1,0,38,45.391899,-71.907356,199.39999,15,34.5,3.8,60,614.4,2158,0.313151,89,53,42,165,UE,0.29,0.46,,
S2,2020,4,26,1,0,40,45.391895,-71.907539,198.89999,15,34.5,3.8,60,614.4,2704,0.300103,225,87,56,360,UE,0.14,0.28,,
S4,2020,4,26,1,0,45,45.39188,-71.907967,198.39999,20,34.5,3.8,60,614.4,1736,0.404487,205,93,66,341,UE,0.18,0.34,,
S6,2020,4,26,1,0,50,45.391876,-71.908401,197.7,20,34.5,3.8,60,614.4,1628,1.2787,488,245,177,841,OK,0.21,0.38,,
S4,2020,4,26,1,1,0,45.391876,-71.909325,195,15,34.5,3.8,60,614.4,1632,1.370036,550,278,212,969,OK,0.22,0.39,,
S1,2020,4,26,1,1,7,45.391865,-71.91008,192.89999,15,34.5,3.8,60,614.4,2239,9.2771,1724,1122,683,3280,OK,0.27,0.46,,
S2,2020,4,26,1,1,10,45.391865,-71.910431,192.39999,20,34.5,3.8,60,614.4,2039,0.926405,513,213,134,836,OK,0.15,0.31,,
S4,2020,4,26,1,1,15,45.391857,-71.91098,193.3,20,34.5,3.8,60,614.4,2006,0.600206,225,127,111,342,OK,0.28,0.42,,
S2,2020,4,26,1,1,25,45.391842,-71.911842,192.39999,20,34.5,3.8,60,614.4,2220,0.117432,41,24,21,61,UE,0.3,0.44,,
S3,2020,4,26,1,1,27,45.391792,-71.911964,192.2,20,34.5,3.8,60,614.4,1666,0.247911,114,53,37,175,UE,0.18,0.35,,
S4,2020,4,26,1,1,30,45.391651,-71.912056,192.2,20,34.5,3.7,60,614.4,2642,0.195719,156,62,43,228,UE,0.14,0.29,,
S2,2020,4,26,1,1,39,45.391167,-71.912003,189.8,15,34.5,3.8,60,614.4,1658,0.352295,103,53,31,188,UE,0.19,0.37,,
S3,2020,4,26,1,1,42,45.391109,-71.911797,189.8,15,34.5,3.8,60,614.4,3990,0.730686,126,100,83,293,UE,0.43,0.57,,
S4,2020,4,26,1,1,44,45.391094,-71.911667,194.39999,15,34.5,3.8,60,614.4,2674,0.795925,591,230,150,928,OK,0.14,0.28,,
S5,2020,4,26,1,1,47,45.391087,-71.911423,196.10001,15,34.5,3.8,60,614.4,2189,0.482775,141,84,68,246,UE,0.3,0.46,,
S2,2020,4,26,1,1,54,45.391083,-71.910828,197.7,15,34.4,3.7,60,614.4,2783,0.078288,78,33,28,118,UE,0.15,0.29,,
S3,2020,4,26,1,1,57,45.391087,-71.910583,197.7,15,34.4,3.7,60,614.4,1621,0.234863,110,54,42,184,UE,0.21,0.37,,
S4,2020,4,26,1,1,59,45.39109,-71.910408,198.5,14,34.4,3.7,60,614.4,2562,0.091336,78,32,24,107,UE,0.15,0.3,,
S6,2020,4,26,1,2,4,45.391102,-71.909973,199.7,15,34.5,3.8,60,614.4,2364,0.991645,556,208,98,877,UE,0.12,0.25,,
S2,2020,4,26,1,2,9,45.391106,-71.909538,201.60001,15,34.5,3.8,60,614.4,4856,0.026096,466,132,75,662,UE,0.19,0.2,,
S4,2020,4,26,1,2,14,45.391113,-71.909096,203.10001,15,34.4,3.7,60,614.4,5097,0.57411,936,287,143,1354,OK,0.16,0.22,,
S5,2020,4,26,1,2,16,45.391113,-71.908928,202.2,15,34.4,3.7,60,614.4,1620,1.096029,296,140,55,548,UE,0.09,0.27,,
S6,2020,4,26,1,2,19,45.391113,-71.908669,202.7,15,34.4,3.7,60,614.4,1628,0.848117,251,115,47,426,UE,0.1,0.27,,
S2,2020,4,26,1,2,24,45.391117,-71.908257,200.3,15,34.4,3.7,60,614.4,2419,0.156576,109,44,30,165,UE,0.14,0.3,,
S4,2020,4,26,1,2,29,45.391129,-71.907791,201.89999,15,34.4,3.7,60,614.4,1663,0.717638,324,151,106,509,OK,0.18,0.35,,
S5,2020,4,26,1,2,31,45.391129,-71.907608,202,14,34.4,3.7,60,614.4,1978,0.417535,135,77,62,208,UE,0.28,0.44,,
S6,2020,4,26,1,2,33,45.391136,-71.907433,202.10001,15,34.4,3.7,60,614.4,1702,2.179009,684,362,249,1161,OK,0.23,0.4,,
S2,2020,4,26,1,2,38,45.391136,-71.906998,201.10001,14,34.4,3.7,60,614.4,2452,0.456679,326,132,92,507,UE,0.15,0.3,,
S3,2020,4,26,1,2,41,45.391148,-71.906738,202.3,15,34.4,3.7,60,614.4,1624,0.313151,111,55,36,182,UE,0.2,0.37,,
S4,2020,4,26,1,2,43,45.391151,-71.90657,202.39999,14,34.4,3.7,60,614.4,1678,4.136203,1473,769,571,2545,OK,0.23,0.4,,
S5,2020,4,26,1,2,46,45.391151,-71.906296,202.7,15,34.4,3.7,60,614.4,1674,0.221815,96,50,41,148,UE,0.24,0.39,,
S6,2020,4,26,1,2,48,45.391151,-71.906113,202.2,15,34.4,3.7,60,614.4,1620,0.169623,75,37,28,125,UE,0.21,0.38,,
S1,2020,4,26,1,2,51,45.391148,-71.905846,202.3,15,34.4,3.7,60,614.4,1906,0.443631,208,114,106,358,OK,0.26,0.39,,
S2,2020,4,26,1,2,53,45.391144,-71.905678,201.5,15,34.4,3.7,60,614.4,2349,0.365343,257,106,76,409,UE,0.15,0.3,,
S3,2020,4,26,1,2,56,45.391148,-71.905426,200.39999,15,34.4,3.7,60,614.4,1661,0.234863,89,46,35,148,UE,0.23,0.4,,
S4,2020,4,26,1,2,58,45.391151,-71.905251,200.10001,20,34.4,3.7,60,614.4,1692,7.580864,3111,1400,844,5280,OK,0.16,0.33,,
S5,2020,4,26,1,3,0,45.391159,-71.905075,200.8,20,34.4,3.7,60,614.4,2368,8.194118,1816,1163,844,3343,OK,0.31,0.48,,
S6,2020,4,26,1,3,3,45.391159,-71.904808,199.8,20,34.4,3.7,60,614.4,2005,0.195719,55,32,24,97,UE,0.28,0.45,,
S1,2020,4,26,1,3,5,45.391159,-71.90464,200.3,20,34.4,3.7,60,614.4,1666,6.276068,2865,1336,952,4804,OK,0.19,0.35,,
S2,2020,4,26,1,3,8,45.391151,-71.904373,198.89999,20,34.4,3.7,60,614.4,2390,2.165961,1518,620,436,2432,OK,0.15,0.3,,
S4,2020,4,26,1,3,13,45.391151,-71.903938,200.8,15,34.4,3.7,60,614.4,1969,2.165961,1194,508,339,1968,OK,0.16,0.32,,
S5,2020,4,26,1,3,15,45.391151,-71.903778,201.5,20,34.4,3.7,60,614.4,1986,7.580864,2077,1207,887,3681,OK,0.27,0.44,,
S6,2020,4,26,1,3,18,45.391129,-71.903618,201.5,20,34.4,3.7,60,614.4,1620,1.735379,613,296,184,1029,OK,0.18,0.36,,
S1,2020,4,26,1,3,20,45.39109,-71.903564,202,15,34.4,3.7,60,614.4,5440,5.545383,10909,3353,1811,15750,OK,0.16,0.22,,
S2,2020,4,26,1,3,23,45.390999,-71.90361,202,20,34.4,3.7,60,614.4,3490,4.371067,3755,1254,580,5851,OK,0.13,0.23,,
S3,2020,4,26,1,3,25,45.390926,-71.903694,202.8,20,34.4,3.7,60,614.4,1724,5.467095,1936,823,343,3327,OK,0.1,0.26,,
S4,2020,4,26,1,3,27,45.390858,-71.903793,204,20,34.4,3.7,60,614.4,1638,0.495822,232,111,84,400,UE,0.2,0.36,,
S5,2020,4,26,1,3,30,45.390759,-71.903931,206.2,20,34.4,3.7,60,614.4,3907,0.378391,74,56,48,156,UE,0.42,0.55,,
S2,2020,4,26,1,3,37,45.390587,-71.904205,209,20,34.4,3.7,60,614.4,2479,0.208767,144,57,37,231,UE,0.14,0.29,,
S3,2020,4,26,1,3,40,45.390499,-71.904373,210.10001,20,34.4,3.7,60,614.4,1620,2.283393,584,278,101,1034,OK,0.08,0.25,,
S4,2020,4,26,1,3,42,45.390472,-71.904503,210,20,34.4,3.7,60,614.4,1797,1.291748,600,261,161,1006,OK,0.15,0.32,,
S5,2020,4,26,1,3,45,45.390469,-71.904732,210,20,34.4,3.7,60,614.4,1642,0.287055,106,54,39,179,UE,0.22,0.39,,
S6,2020,4,26,1,3,47,45.390472,-71.904884,209.89999,20,34.5,3.7,60,614.4,1736,0.887261,254,137,89,449,UE,0.22,0.4,,
S1,2020,4,26,1,3,50,45.390469,-71.905121,209.89999,20,34.4,3.7,60,614.4,2404,0.404487,94,60,45,169,UE,0.31,0.48,,
S2,2020,4,26,1,3,52,45.390469,-71.905281,210.2,20,34.4,3.7,60,614.4,1741,0.717638,347,156,106,586,OK,0.17,0.34,,
S3,2020,4,26,1,3,54,45.390465,-71.905441,210.10001,20,34.4,3.7,60,614.4,1649,0.208767,80,41,30,132,UE,0.22,0.39,,
S4,2020,4,26,1,3,57,45.390465,-71.905663,209.3,20,34.4,3.7,60,614.4,2091,0.50887,315,133,93,503,UE,0.16,0.31,,
S5,2020,4,26,1,3,59,45.390461,-71.9058,209.5,15,34.4,3.7,60,614.4,1711,0.313151,159,73,53,255,UE,0.18,0.35,,
S1,2020,4,26,1,4,4,45.39045,-71.906151,209.7,15,34.4,3.7,60,614.4,2209,2.583496,788,468,388,1361,OK,0.3,0.45,,
S2,2020,4,26,1,4,7,45.39045,-71.906403,210,15,34.4,3.7,60,614.4,1649,3.431613,1622,770,581,2824,OK,0.2,0.36,,
S4,2020,4,26,1,4,12,45.390457,-71.906784,209.10001,15,34.4,3.6,60,614.4,1620,0.104384,60,30,26,84,UE,0.22,0.37,,
S1,2020,4,26,1,4,19,45.39045,-71.90731,208.5,15,34.4,3.7,60,614.4,1668,8.533365,3061,1589,1175,5283,OK,0.23,0.4,,
S2,2020,4,26,1,4,21,45.390446,-71.907463,209,15,34.4,3.7,60,614.4,2918,3.77086,3231,1271,912,5288,OK,0.14,0.28,,
S4,2020,4,26,1,4,26,45.39043,-71.907867,209.7,20,34.4,3.7,60,614.4,2007,0.521918,296,125,83,473,UE,0.15,0.31,,
S5,2020,4,26,1,4,29,45.39043,-71.908096,209.39999,20,34.4,3.6,60,614.4,1648,0.234863,86,44,31,141,UE,0.22,0.39,,
S6,2020,4,26,1,4,31,45.39043,-71.908257,209.10001,20,34.4,3.6,60,614.4,1796,1.644043,456,252,169,800,OK,0.24,0.42,,
S2,2020,4,26,1,4,36,45.39043,-71.908607,208.39999,20,34.4,3.7,60,614.4,1961,0.430583,236,100,65,384,UE,0.15,0.32,,
S3,2020,4,26,1,4,39,45.390427,-71.908852,207.8,20,34.4,3.7,60,614.4,2383,0.13048,41,25,21,69,UE,0.31,0.46,,
S4,2020,4,26,1,4,41,45.390423,-71.909027,207.10001,20,34.4,3.6,60,614.4,1808,0.548014,309,139,104,487,OK,0.18,0.34,,
S5,2020,4,26,1,4,44,45.390415,-71.909286,207.10001,20,34.4,3.6,60,614.4,2288,0.561062,172,103,87,260,UE,0.3,0.45,,
S6,2020,4,26,1,4,46,45.390411,-71.90947,206.3,20,34.4,3.6,60,614.4,1900,0.756782,230,130,98,395,UE,0.26,0.43,,
S1,2020,4,26,1,4,48,45.390408,-71.909653,206.2,20,34.4,3.6,60,614.4,2088,13.361112,2757,1705,1054,5095,OK,0.26,0.44,,
S2,2020,4,26,1,4,51,45.390404,-71.909904,205.10001,20,34.4,3.6,60,614.4,1620,5.18004,1881,908,580,3238,OK,0.19,0.36,,
S4,2020,4,26,1,4,56,45.390396,-71.910294,204.39999,20,34.4,3.6,60,614.4,4379,1.813666,2155,681,322,3267,OK,0.15,0.22,,
S5,2020,4,26,1,4,58,45.390392,-71.910454,204.3,20,34.4,3.6,60,614.4,1664,0.247911,110,57,48,163,UE,0.24,0.39,,
S6,2020,4,26,1,5,1,45.390392,-71.910675,202.89999,20,34.5,3.7,60,614.4,1620,0.613254,165,79,32,285,UE,0.1,0.28,,
S2,2020,4,26,1,5,6,45.390392,-71.911049,202.8,20,34.4,3.6,60,614.4,2428,0.247911,170,68,45,263,UE,0.14,0.29,,
S3,2020,4,26,1,5,8,45.390392,-71.911209,202.3,20,34.4,3.6,60,614.4,1843,1.761474,727,397,348,1262,OK,0.26,0.41,,
S4,2020,4,26,1,5,11,45.390392,-71.911438,202.3,20,34.4,3.6,60,614.4,3532,0.156576,179,71,57,266,UE,0.13,0.27,,
S1,2020,4,26,1,5,18,45.390343,-71.911942,199.8,15,34.4,3.6,60,614.4,1644,0.887261,197,99,32,358,UE,0.06,0.23,,
S2,2020,4,26,1,5,20,45.390282,-71.912003,200.3,15,34.4,3.6,60,614.4,2149,2.948839,1387,519,195,2278,OK,0.09,0.22,,
S3,2020,4,26,1,5,23,45.390152,-71.912025,201.3,15,34.4,3.6,60,614.4,1717,0.182671,62,33,24,110,UE,0.24,0.41,,
S4,2020,4,26,1,5,25,45.39006,-71.912018,201.8,15,34.5,3.6,60,614.4,2146,0.13048,94,41,33,134,UE,0.16,0.31,,
S5,2020,4,26,1,5,28,45.389927,-71.91201,202.3,20,34.4,3.6,60,614.4,4692,0.208767,337,124,95,506,UE,0.12,0.24,,
S2,2020,4,26,1,5,35,45.389675,-71.91188,203.8,20,34.5,3.6,60,614.4,4309,0.822021,957,306,149,1436,OK,0.15,0.22,,
S4,2020,4,26,1,5,40,45.389648,-71.91153,203.39999,15,34.5,3.6,60,614.4,2471,0.521918,376,152,106,602,OK,0.15,0.3,,
S5,2020,4,26,1,5,43,45.389637,-71.911377,200.39999,14,34.5,3.6,60,614.4,1832,5.88463,2107,1157,944,3681,OK,0.26,0.42,,
S6,2020,4,26,1,5,45,45.389633,-71.911133,201.39999,20,34.5,3.6,60,614.4,1663,0.70459,257,133,99,439,UE,0.23,0.4,,
S2,2020,4,26,1,5,50,45.389637,-71.910767,200.39999,14,34.5,3.6,60,614.4,1891,0.143528,82,36,26,132,UE,0.17,0.33,,
S3,2020,4,26,1,5,52,45.389637,-71.910622,200.7,20,34.5,3.6,60,614.4,1804,0.313151,73,41,23,137,UE,0.2,0.39,,
S4,2020,4,26,1,5,55,45.389637,-71.9104,201.8,15,34.5,3.6,60,614.4,1626,0.195719,76,38,27,118,UE,0.21,0.38,,
S1,2020,4,26,1,6,2,45.389641,-71.909828,204.8,15,34.5,3.6,60,614.4,2767,7.058946,776,650,318,1916,OK,0.28,0.46,,
S2,2020,4,26,1,6,5,45.389641,-71.909607,204.8,15,34.5,3.6,60,614.4,2009,15.748886,2702,1692,800,5785,OK,0.19,0.38,,
S4,2020,4,26,1,6,10,45.389648,-71.909225,207.8,15,34.5,3.6,60,614.4,1944,10.568848,1919,1166,556,3915,OK,0.18,0.37,,
S5,2020,4,26,1,6,12,45.389652,-71.909073,209,15,34.5,3.6,60,614.4,2582,7.058946,902,693,355,2124,OK,0.27,0.45,,
S6,2020,4,26,1,6,14,45.389652,-71.90892,208.7,15,34.5,3.6,60,614.4,1908,0.730686,178,103,66,324,UE,0.24,0.43,,
S1,2020,4,26,1,6,17,45.38966,-71.908707,205.39999,14,34.5,3.6,60,614.4,1792,12.395561,3111,1728,1048,5657,OK,0.22,0.4,,
S2,2020,4,26,1,6,19,45.389671,-71.908592,206.39999,14,34.5,3.6,60,614.4,1667,8.337646,3448,1583,1010,5936,OK,0.17,0.34,,
S3,2020,4,26,1,6,22,45.389675,-71.908539,207.2,14,34.5,3.6,60,614.4,1645,0.952501,293,149,91,528,UE,0.19,0.38,,
S4,2020,4,26,1,6,24,45.389675,-71.908501,207.7,14,34.5,3.6,60,614.4,2595,4.214491,3020,1183,770,4844,OK,0.14,0.29,,
S5,2020,4,26,1,6,27,45.389671,-71.908356,207.39999,15,34.5,3.6,60,614.4,1860,9.78597,2869,1609,1172,5077,OK,0.26,0.43,,
S6,2020,4,26,1,6,29,45.389668,-71.908218,207.60001,14,34.5,3.6,60,614.4,1762,0.626302,203,110,81,346,UE,0.24,0.42,,
S2,2020,4,26,1,6,34,45.389671,-71.907799,210.10001,15,34.5,3.6,60,614.4,2606,0.091336,75,31,24,116,UE,0.15,0.29,,
S4,2020,4,26,1,6,39,45.389679,-71.907394,211.5,14,34.5,3.6,60,614.4,1776,0.287055,111,60,49,189,UE,0.25,0.41,,
S5,2020,4,26,1,6,41,45.389679,-71.907227,212.3,14,34.5,3.6,60,614.4,5154,0.247911,26,28,22,73,UE,0.54,0.66,,
S2,2020,4,26,1,6,49,45.38969,-71.906563,213.89999,20,34.5,3.6,60,614.4,1853,0.117432,63,34,33,82,UE,0.25,0.37,,
S3,2020,4,26,1,6,51,45.389694,-71.906403,214.3,20,34.5,3.6,60,614.4,1776,0.182671,122,57,49,177,UE,0.19,0.33,,
S4,2020,4,26,1,6,54,45.389721,-71.906227,212.60001,15,34.5,3.6,60,614.4,2182,0.260959,182,78,60,276,UE,0.16,0.31,,
S5,2020,4,26,1,6,56,45.389725,-71.906143,212.10001,15,34.5,3.5,60,614.4,1904,0.587158,231,128,111,348,OK,0.27,0.42,,
S6,2020,4,26,1,6,59,45.389721,-71.906075,212,15,34.5,3.6,60,614.4,1746,0.169623,73,39,33,119,UE,0.25,0.4,,
S1,2020,4,26,1,7,1,45.389713,-71.905991,213.2,15,34.5,3.6,60,614.4,3681,0.300103,59,44,37,116,UE,0.41,0.55,,
S2,2020,4,26,1,7,4,45.389687,-71.905914,213.3,15,34.5,3.6,60,614.4,3345,0.300103,342,140,118,496,OK,0.14,0.27,,
S3,2020,4,26,1,7,6,45.389671,-71.905869,213.5,15,34.5,3.6,60,614.4,2780,0,338,107,80,509,UE,0.11,0.18,,
S4,2020,4,26,1,7,8,45.389637,-71.905823,213.3,14,34.5,3.6,60,614.4,59265,855.05884,1046,351,299,1669,OK,0.08,0.16,,
