Lambda,Intensity
505.00,1.0460E-002
505.50,1.0523E-002
506.00,1.0566E-002
506.50,1.0597E-002
507.00,1.0652E-002
507.50,1.0720E-002
508.00,1.0790E-002
508.50,1.0850E-002
509.00,1.0903E-002
509.50,1.0954E-002
510.00,1.1034E-002
510.50,1.1117E-002
511.00,1.1181E-002
511.50,1.1212E-002
512.00,1.1243E-002
512.50,1.1292E-002
513.00,1.1405E-002
513.50,1.1492E-002
514.00,1.1557E-002
514.50,1.1603E-002
515.00,1.1642E-002
515.50,1.1729E-002
516.00,1.1824E-002
516.50,1.1905E-002
517.00,1.1999E-002
517.50,1.2074E-002
518.00,1.2154E-002
518.50,1.2210E-002
519.00,1.2250E-002
519.50,1.2309E-002
520.00,1.2384E-002
520.50,1.2440E-002
521.00,1.2501E-002
521.50,1.2551E-002
522.00,1.2621E-002
522.50,1.2705E-002
523.00,1.2796E-002
523.50,1.2911E-002
524.00,1.2996E-002
524.50,1.3093E-002
525.00,1.3194E-002
525.50,1.3316E-002
526.00,1.3418E-002
526.50,1.3491E-002
527.00,1.3557E-002
527.50,1.3614E-002
528.00,1.3702E-002
528.50,1.3804E-002
529.00,1.3897E-002
529.50,1.3982E-002
530.00,1.4048E-002
530.50,1.4137E-002
531.00,1.4238E-002
531.50,1.4332E-002
532.00,1.4414E-002
532.50,1.4488E-002
533.00,1.4557E-002
533.50,1.4676E-002
534.00,1.4780E-002
534.50,1.4905E-002
535.00,1.4994E-002
535.50,1.5094E-002
536.00,1.5173E-002
536.50,1.5269E-002
537.00,1.5377E-002
537.50,1.5486E-002
538.00,1.5593E-002
538.50,1.5681E-002
539.00,1.5778E-002
539.50,1.5878E-002
540.00,1.5969E-002
540.50,1.6070E-002
541.00,1.6167E-002
541.50,1.6289E-002
542.00,1.6375E-002
542.50,1.6488E-002
543.00,1.6582E-002
543.50,1.6690E-002
544.00,1.6790E-002
544.50,1.6887E-002
545.00,1.7005E-002
545.50,1.7131E-002
546.00,1.7256E-002
546.50,1.7341E-002
547.00,1.7419E-002
547.50,1.7487E-002
548.00,1.7557E-002
548.50,1.7658E-002
549.00,1.7780E-002
549.50,1.7921E-002
550.00,1.8013E-002
550.50,1.8109E-002
551.00,1.8203E-002
551.50,1.8345E-002
552.00,1.8469E-002
552.50,1.8558E-002
553.00,1.8625E-002
553.50,1.8693E-002
554.00,1.8801E-002
554.50,1.8913E-002
555.00,1.9051E-002
555.50,1.9161E-002
556.00,1.9276E-002
556.50,1.9325E-002
557.00,1.9439E-002
557.50,1.9566E-002
558.00,1.9720E-002
558.50,1.9840E-002
559.00,1.9942E-002
559.50,2.0029E-002
560.00,2.0161E-002
560.50,2.0233E-002
561.00,2.0405E-002
561.50,2.0587E-002
562.00,2.0703E-002
562.50,2.0809E-002
563.00,2.0853E-002
563.50,2.0956E-002
564.00,2.1047E-002
564.50,2.1144E-002
565.00,2.1247E-002
565.50,2.1333E-002
566.00,2.1411E-002
566.50,2.1454E-002
567.00,2.1539E-002
567.50,2.1667E-002
568.00,2.1794E-002
568.50,2.1893E-002
569.00,2.1984E-002
569.50,2.2051E-002
570.00,2.2131E-002
570.50,2.2205E-002
571.00,2.2288E-002
571.50,2.2390E-002
572.00,2.2515E-002
572.50,2.2673E-002
573.00,2.2823E-002
573.50,2.2936E-002
574.00,2.3028E-002
574.50,2.3120E-002
575.00,2.3213E-002
575.50,2.3307E-002
576.00,2.3403E-002
576.50,2.3514E-002
577.00,2.3642E-002
577.50,2.3701E-002
578.00,2.3765E-002
578.50,2.3811E-002
579.00,2.3875E-002
579.50,2.3974E-002
580.00,2.4078E-002
580.50,2.4191E-002
581.00,2.4313E-002
581.50,2.4368E-002
582.00,2.4460E-002
582.50,2.4519E-002
583.00,2.4609E-002
583.50,2.4702E-002
584.00,2.4798E-002
584.50,2.4901E-002
585.00,2.5054E-002
585.50,2.5202E-002
586.00,2.5348E-002
586.50,2.5404E-002
587.00,2.5428E-002
587.50,2.5500E-002
588.00,2.5590E-002
588.50,2.5722E-002
589.00,2.5789E-002
589.50,2.5856E-002
590.00,2.5907E-002
590.50,2.6033E-002
591.00,2.6205E-002
591.50,2.6401E-002
592.00,2.6553E-002
592.50,2.6596E-002
593.00,2.6645E-002
593.50,2.6684E-002
594.00,2.6788E-002
594.50,2.6907E-002
595.00,2.6989E-002
595.50,2.7040E-002
596.00,2.7092E-002
596.50,2.7159E-002
597.00,2.7238E-002
597.50,2.7298E-002
598.00,2.7338E-002
598.50,2.7373E-002
599.00,2.7448E-002
599.50,2.7524E-002
600.00,2.7644E-002
600.50,2.7761E-002
601.00,2.7907E-002
601.50,2.8015E-002
602.00,2.8064E-002
602.50,2.8116E-002
603.00,2.8189E-002
603.50,2.8306E-002
604.00,2.8412E-002
604.50,2.8457E-002
605.00,2.8497E-002
605.50,2.8557E-002
606.00,2.8595E-002
606.50,2.8669E-002
607.00,2.8711E-002
607.50,2.8832E-002
608.00,2.8965E-002
608.50,2.9072E-002
609.00,2.9126E-002
609.50,2.9160E-002
610.00,2.9252E-002
610.50,2.9366E-002
611.00,2.9484E-002
611.50,2.9551E-002
612.00,2.9619E-002
612.50,2.9660E-002
613.00,2.9706E-002
613.50,2.9772E-002
614.00,2.9882E-002
614.50,3.0023E-002
615.00,3.0125E-002
615.50,3.0123E-002
616.00,3.0145E-002
616.50,3.0233E-002
617.00,3.0367E-002
617.50,3.0462E-002
618.00,3.0479E-002
618.50,3.0520E-002
619.00,3.0601E-002
619.50,3.0678E-002
620.00,3.0710E-002
620.50,3.0741E-002
621.00,3.0790E-002
621.50,3.0810E-002
622.00,3.0799E-002
622.50,3.0810E-002
623.00,3.0922E-002
623.50,3.1059E-002
624.00,3.1165E-002
624.50,3.1226E-002
625.00,3.1283E-002
625.50,3.1295E-002
626.00,3.1340E-002
626.50,3.1412E-002
627.00,3.1513E-002
627.50,3.1590E-002
628.00,3.1662E-002
628.50,3.1726E-002
629.00,3.1748E-002
629.50,3.1770E-002
630.00,3.1812E-002
630.50,3.1905E-002
631.00,3.2011E-002
631.50,3.2189E-002
632.00,3.2304E-002
632.50,3.2344E-002
633.00,3.2373E-002
633.50,3.2433E-002
634.00,3.2543E-002
634.50,3.2601E-002
635.00,3.2618E-002
635.50,3.2651E-002
636.00,3.2705E-002
636.50,3.2800E-002
637.00,3.2838E-002
637.50,3.2877E-002
638.00,3.2941E-002
638.50,3.3048E-002
639.00,3.3110E-002
639.50,3.3112E-002
640.00,3.3113E-002
640.50,3.3164E-002
641.00,3.3216E-002
641.50,3.3305E-002
642.00,3.3368E-002
642.50,3.3498E-002
643.00,3.3577E-002
643.50,3.3708E-002
644.00,3.3765E-002
644.50,3.3807E-002
645.00,3.3804E-002
645.50,3.3816E-002
646.00,3.3852E-002
646.50,3.3880E-002
647.00,3.4001E-002
647.50,3.4109E-002
648.00,3.4205E-002
648.50,3.4276E-002
649.00,3.4338E-002
649.50,3.4404E-002
650.00,3.4387E-002
650.50,3.4415E-002
651.00,3.4462E-002
651.50,3.4539E-002
652.00,3.4671E-002
652.50,3.4700E-002
653.00,3.4716E-002
653.50,3.4628E-002
654.00,3.4705E-002
654.50,3.4813E-002
655.00,3.4907E-002
655.50,3.4996E-002
656.00,3.5114E-002
656.50,3.5230E-002
657.00,3.5225E-002
657.50,3.5190E-002
658.00,3.5216E-002
658.50,3.5289E-002
659.00,3.5320E-002
659.50,3.5313E-002
660.00,3.5315E-002
660.50,3.5347E-002
661.00,3.5418E-002
661.50,3.5542E-002
662.00,3.5598E-002
662.50,3.5658E-002
663.00,3.5645E-002
663.50,3.5706E-002
664.00,3.5768E-002
664.50,3.5797E-002
665.00,3.5853E-002
665.50,3.5854E-002
666.00,3.5854E-002
666.50,3.5854E-002
667.00,3.5884E-002
