Lambda,Intensity
512.00,1.1449E-004
512.50,9.7908E-005
513.00,8.9579E-005
513.50,9.5488E-005
514.00,1.0231E-004
514.50,1.0983E-004
515.00,1.1169E-004
515.50,1.0635E-004
516.00,1.0235E-004
516.50,9.4487E-005
517.00,8.9269E-005
517.50,8.7973E-005
518.00,9.3194E-005
518.50,9.7427E-005
519.00,1.0685E-004
519.50,1.1953E-004
520.00,1.2889E-004
520.50,1.3696E-004
521.00,1.3061E-004
521.50,1.1903E-004
522.00,1.0319E-004
522.50,9.4571E-005
523.00,8.8936E-005
523.50,9.2595E-005
524.00,9.2453E-005
524.50,9.5331E-005
525.00,9.7781E-005
525.50,9.7837E-005
526.00,9.5281E-005
526.50,8.7824E-005
527.00,8.3930E-005
527.50,8.6804E-005
528.00,9.0764E-005
528.50,9.3003E-005
529.00,9.0884E-005
529.50,8.8242E-005
530.00,9.3570E-005
530.50,9.7140E-005
531.00,1.0072E-004
531.50,9.7790E-005
532.00,1.0413E-004
532.50,1.3492E-004
533.00,1.8762E-004
533.50,2.4892E-004
534.00,2.9017E-004
534.50,2.9584E-004
535.00,2.6391E-004
535.50,2.2106E-004
536.00,1.8591E-004
536.50,1.6970E-004
537.00,1.6920E-004
537.50,1.7376E-004
538.00,1.8009E-004
538.50,1.7686E-004
539.00,1.5801E-004
539.50,1.3106E-004
540.00,1.0964E-004
540.50,1.0335E-004
541.00,1.1043E-004
541.50,1.2574E-004
542.00,1.4239E-004
542.50,1.5780E-004
543.00,1.8368E-004
543.50,2.3668E-004
544.00,3.4115E-004
544.50,4.7750E-004
545.00,5.8964E-004
545.50,6.3377E-004
546.00,5.7580E-004
546.50,4.7839E-004
547.00,3.9054E-004
547.50,3.3241E-004
548.00,2.8302E-004
548.50,2.2943E-004
549.00,1.8710E-004
549.50,1.8295E-004
550.00,2.2063E-004
550.50,2.7035E-004
551.00,3.0067E-004
551.50,2.9208E-004
552.00,2.5432E-004
552.50,2.0768E-004
553.00,1.6813E-004
553.50,1.4568E-004
554.00,1.2812E-004
554.50,1.2100E-004
555.00,1.1810E-004
555.50,1.2975E-004
556.00,1.4174E-004
556.50,1.4934E-004
557.00,1.4692E-004
557.50,1.4459E-004
558.00,1.4770E-004
558.50,1.4656E-004
559.00,1.3794E-004
559.50,1.2245E-004
560.00,1.0958E-004
560.50,1.0210E-004
561.00,9.9625E-005
561.50,9.9448E-005
562.00,1.0162E-004
562.50,1.0354E-004
563.00,1.1356E-004
563.50,1.2906E-004
564.00,1.4149E-004
564.50,1.6335E-004
565.00,2.0089E-004
565.50,2.6314E-004
566.00,3.4344E-004
566.50,4.3555E-004
567.00,5.2661E-004
567.50,6.0146E-004
568.00,6.4002E-004
568.50,6.2490E-004
569.00,5.8116E-004
569.50,5.3602E-004
570.00,5.0169E-004
570.50,4.7074E-004
571.00,4.1696E-004
571.50,3.4273E-004
572.00,2.6266E-004
572.50,1.8936E-004
573.00,1.3780E-004
573.50,1.2197E-004
574.00,1.4771E-004
574.50,2.0338E-004
575.00,2.6986E-004
575.50,3.3775E-004
576.00,3.8176E-004
576.50,3.8839E-004
577.00,3.7233E-004
577.50,3.6490E-004
578.00,3.6845E-004
578.50,3.6041E-004
579.00,3.1644E-004
579.50,2.5249E-004
580.00,1.9384E-004
580.50,1.5747E-004
581.00,1.3670E-004
581.50,1.2331E-004
582.00,1.1462E-004
582.50,1.0797E-004
583.00,1.1183E-004
583.50,1.1390E-004
584.00,1.2023E-004
584.50,1.2445E-004
585.00,1.4281E-004
585.50,1.9815E-004
586.00,2.8740E-004
586.50,4.1851E-004
587.00,5.5731E-004
587.50,6.6759E-004
588.00,7.4001E-004
588.50,8.0951E-004
589.00,9.2417E-004
589.50,1.0718E-003
590.00,1.1877E-003
590.50,1.2217E-003
591.00,1.1616E-003
591.50,1.0481E-003
592.00,9.2235E-004
592.50,8.2014E-004
593.00,7.3604E-004
593.50,6.7388E-004
594.00,6.2700E-004
594.50,5.8809E-004
595.00,5.5391E-004
595.50,5.2050E-004
596.00,4.8509E-004
596.50,4.5837E-004
597.00,4.3298E-004
597.50,4.1592E-004
598.00,4.0191E-004
598.50,3.7749E-004
599.00,3.4945E-004
599.50,3.3275E-004
600.00,3.1962E-004
600.50,3.0899E-004
601.00,2.9171E-004
601.50,2.7254E-004
602.00,2.6751E-004
602.50,2.6009E-004
603.00,2.6546E-004
603.50,2.5925E-004
604.00,2.4129E-004
604.50,2.1561E-004
605.00,1.9578E-004
605.50,1.8519E-004
606.00,1.7805E-004
606.50,1.7380E-004
607.00,1.7404E-004
607.50,1.8006E-004
608.00,1.8014E-004
608.50,1.7549E-004
609.00,1.6701E-004
609.50,1.5573E-004
610.00,1.5668E-004
610.50,1.6168E-004
611.00,1.6574E-004
611.50,1.6067E-004
612.00,1.5276E-004
612.50,1.4137E-004
613.00,1.3605E-004
613.50,1.4480E-004
614.00,1.6515E-004
614.50,1.8720E-004
615.00,1.9941E-004
615.50,1.9676E-004
616.00,1.8911E-004
616.50,1.8304E-004
617.00,1.8268E-004
617.50,1.8583E-004
618.00,1.8751E-004
618.50,2.0250E-004
619.00,2.2710E-004
619.50,2.5175E-004
620.00,2.5713E-004
620.50,2.4053E-004
621.00,2.0506E-004
621.50,1.8083E-004
622.00,1.7649E-004
622.50,2.0902E-004
623.00,2.4179E-004
623.50,2.6693E-004
624.00,2.5383E-004
624.50,2.3400E-004
625.00,2.1336E-004
625.50,2.1130E-004
626.00,2.0421E-004
626.50,1.9064E-004
627.00,1.7082E-004
627.50,1.6052E-004
628.00,1.6011E-004
628.50,1.8198E-004
629.00,2.1037E-004
629.50,2.5202E-004
630.00,2.5248E-004
630.50,2.2169E-004
631.00,1.6110E-004
631.50,1.2509E-004
632.00,1.1240E-004
632.50,1.1886E-004
633.00,1.2315E-004
633.50,1.2227E-004
634.00,1.1054E-004
634.50,8.9069E-005
635.00,7.8409E-005
635.50,7.4207E-005
636.00,9.4164E-005
636.50,1.1298E-004
637.00,1.2962E-004
637.50,1.3445E-004
638.00,1.2434E-004
638.50,1.0340E-004
639.00,8.9882E-005
639.50,1.0587E-004
640.00,1.3371E-004
640.50,1.5681E-004
641.00,1.5166E-004
641.50,1.2743E-004
642.00,9.5793E-005
642.50,7.9667E-005
643.00,7.3196E-005
643.50,9.3983E-005
644.00,1.0905E-004
644.50,1.3146E-004
645.00,1.2052E-004
645.50,1.1673E-004
646.00,1.0397E-004
646.50,9.3818E-005
647.00,7.2421E-005
