Lambda,Intensity
661.00,1.9077E-003
661.50,2.5976E-003
662.00,3.1949E-003
662.50,3.3616E-003
663.00,3.0256E-003
663.50,2.4553E-003
664.00,1.9441E-003
664.50,1.5988E-003
665.00,1.4040E-003
665.50,1.2933E-003
666.00,1.2624E-003
666.50,1.2935E-003
667.00,1.3427E-003
667.50,1.3413E-003
668.00,1.2903E-003
668.50,1.2395E-003
669.00,1.2060E-003
669.50,1.1855E-003
670.00,1.1547E-003
670.50,1.1462E-003
671.00,1.1387E-003
671.50,1.0925E-003
672.00,1.0252E-003
672.50,9.6788E-004
673.00,9.6537E-004
673.50,9.6924E-004
674.00,9.6057E-004
674.50,9.2658E-004
675.00,8.9617E-004
675.50,8.6962E-004
676.00,8.4103E-004
676.50,8.1670E-004
677.00,8.0703E-004
677.50,8.4253E-004
678.00,8.9958E-004
678.50,9.6110E-004
679.00,1.0390E-003
679.50,1.1215E-003
680.00,1.1980E-003
680.50,1.2121E-003
681.00,1.1746E-003
681.50,1.1017E-003
682.00,1.0125E-003
682.50,9.4421E-004
683.00,8.9683E-004
683.50,8.7027E-004
684.00,8.5233E-004
684.50,8.7774E-004
685.00,9.9149E-004
685.50,1.2514E-003
686.00,1.7042E-003
686.50,2.2836E-003
687.00,2.8267E-003
687.50,3.0613E-003
688.00,2.8697E-003
688.50,2.3400E-003
689.00,1.7069E-003
689.50,1.2477E-003
690.00,9.5896E-004
690.50,8.2872E-004
691.00,6.9325E-004
691.50,6.3637E-004
692.00,7.3965E-004
692.50,1.1484E-003
693.00,1.6711E-003
693.50,1.9864E-003
694.00,1.8209E-003
694.50,1.2806E-003
695.00,7.3363E-004
695.50,3.7578E-004
696.00,2.4684E-004
696.50,1.9711E-004
697.00,1.6876E-004
697.50,1.2512E-004
698.00,9.4751E-005
698.50,8.5135E-005
699.00,1.2313E-004
699.50,1.4861E-004
700.00,1.7086E-004
700.50,1.7091E-004
701.00,1.8336E-004
701.50,2.1211E-004
702.00,2.8918E-004
702.50,4.3981E-004
703.00,6.5897E-004
703.50,8.9038E-004
704.00,1.1604E-003
704.50,1.5854E-003
705.00,2.3629E-003
705.50,3.6203E-003
706.00,5.1180E-003
706.50,6.4094E-003
707.00,7.0374E-003
707.50,7.1613E-003
708.00,7.4067E-003
708.50,7.8430E-003
709.00,7.7067E-003
709.50,6.3941E-003
710.00,4.6117E-003
710.50,3.5585E-003
711.00,3.9413E-003
711.50,5.2443E-003
712.00,6.2672E-003
712.50,6.0874E-003
713.00,4.6556E-003
713.50,2.7963E-003
714.00,1.3684E-003
714.50,5.7535E-004
715.00,2.1762E-004
715.50,7.1205E-005
716.00,1.3382E-006
716.50,0.0000E+000
717.00,0.0000E+000
717.50,0.0000E+000
718.00,0.0000E+000
718.50,0.0000E+000
719.00,0.0000E+000
719.50,0.0000E+000
720.00,0.0000E+000
720.50,0.0000E+000
721.00,0.0000E+000
721.50,0.0000E+000
722.00,0.0000E+000
722.50,0.0000E+000
723.00,0.0000E+000
723.50,0.0000E+000
724.00,0.0000E+000
724.50,0.0000E+000
725.00,0.0000E+000
725.50,0.0000E+000
726.00,0.0000E+000
726.50,0.0000E+000
727.00,0.0000E+000
727.50,0.0000E+000
728.00,0.0000E+000
728.50,0.0000E+000
729.00,0.0000E+000
729.50,0.0000E+000
730.00,0.0000E+000
730.50,0.0000E+000
731.00,0.0000E+000
731.50,0.0000E+000
732.00,0.0000E+000
732.50,0.0000E+000
733.00,0.0000E+000
733.50,0.0000E+000
734.00,0.0000E+000
734.50,0.0000E+000
735.00,0.0000E+000
735.50,0.0000E+000
736.00,0.0000E+000
736.50,0.0000E+000
737.00,0.0000E+000
737.50,0.0000E+000
738.00,0.0000E+000
738.50,0.0000E+000
739.00,0.0000E+000
739.50,0.0000E+000
740.00,0.0000E+000
740.50,0.0000E+000
741.00,0.0000E+000
741.50,0.0000E+000
742.00,0.0000E+000
742.50,0.0000E+000
743.00,0.0000E+000
743.50,0.0000E+000
744.00,0.0000E+000
744.50,0.0000E+000
745.00,0.0000E+000
745.50,0.0000E+000
746.00,0.0000E+000
746.50,0.0000E+000
747.00,0.0000E+000
747.50,0.0000E+000
748.00,0.0000E+000
748.50,0.0000E+000
749.00,0.0000E+000
749.50,0.0000E+000
750.00,0.0000E+000
750.50,2.6156E-005
751.00,2.9620E-004
751.50,2.8062E-004
752.00,0.0000E+000
752.50,0.0000E+000
753.00,0.0000E+000
753.50,0.0000E+000
754.00,0.0000E+000
754.50,0.0000E+000
755.00,0.0000E+000
755.50,0.0000E+000
756.00,0.0000E+000
756.50,0.0000E+000
757.00,0.0000E+000
757.50,1.2632E-004
758.00,9.1552E-004
758.50,2.1153E-003
759.00,3.7966E-003
759.50,5.7045E-003
760.00,6.6958E-003
760.50,5.6363E-003
761.00,3.2356E-003
761.50,1.0829E-003
762.00,5.5174E-005
762.50,0.0000E+000
763.00,0.0000E+000
763.50,0.0000E+000
764.00,0.0000E+000
764.50,0.0000E+000
765.00,0.0000E+000
765.50,0.0000E+000
766.00,0.0000E+000
766.50,0.0000E+000
767.00,0.0000E+000
767.50,0.0000E+000
768.00,7.5467E-005
768.50,4.0373E-004
769.00,6.5058E-004
769.50,5.6714E-004
770.00,2.2980E-004
770.50,4.2671E-007
771.00,0.0000E+000
771.50,0.0000E+000
772.00,0.0000E+000
772.50,0.0000E+000
773.00,0.0000E+000
773.50,0.0000E+000
774.00,0.0000E+000
774.50,0.0000E+000
775.00,0.0000E+000
775.50,0.0000E+000
776.00,0.0000E+000
776.50,0.0000E+000
777.00,0.0000E+000
777.50,0.0000E+000
778.00,0.0000E+000
778.50,0.0000E+000
779.00,0.0000E+000
779.50,0.0000E+000
780.00,0.0000E+000
780.50,0.0000E+000
781.00,0.0000E+000
781.50,0.0000E+000
782.00,0.0000E+000
782.50,0.0000E+000
783.00,0.0000E+000
783.50,0.0000E+000
784.00,0.0000E+000
784.50,0.0000E+000
785.00,1.3672E-004
785.50,2.7546E-004
786.00,9.0160E-005
786.50,0.0000E+000
787.00,0.0000E+000
787.50,0.0000E+000
788.00,0.0000E+000
788.50,0.0000E+000
789.00,0.0000E+000
789.50,0.0000E+000
790.00,0.0000E+000
790.50,0.0000E+000
791.00,0.0000E+000
791.50,0.0000E+000
792.00,0.0000E+000
792.50,0.0000E+000
