lat,lon,MSI,SLI,IPI
4.536912199999999729e+01,-7.197306800000001203e+01,3.878053751968703056e-01,6.098578062287243196e-01,1.120755362495553964e+00
4.536962899999999621e+01,-7.197310600000000136e+01,3.766656036820908993e-01,5.971881564888634752e-01,1.111429390975589460e+00
4.537011300000000347e+01,-7.197328900000000829e+01,3.787250158883105344e-01,5.613358609414076383e-01,7.132303328344762328e-01
4.537013199999999813e+01,-7.197398400000000152e+01,2.383087554516746254e-01,4.260439648505609522e-01,9.730844611334386052e-01
4.536975100000000083e+01,-7.197428100000000484e+01,3.866139511841549803e-01,6.069766051675242746e-01,1.099073417275397535e+00
4.536956400000000400e+01,-7.197481500000000665e+01,4.777975978908001187e-01,7.099997497074086450e-01,1.195202732864340422e+00
4.536936200000000241e+01,-7.197528800000000615e+01,4.871359193212417837e-01,6.661044454605495879e-01,7.993549966976565280e-01
4.536882800000000060e+01,-7.197522700000000384e+01,3.638922217141694615e-01,5.495710968856373224e-01,7.162323121475373533e-01
4.536884699999999526e+01,-7.197431899999999416e+01,2.518281057661161393e-01,4.427218753374362326e-01,9.324129386675301667e-01
4.536887399999999815e+01,-7.197339599999999393e+01,2.851683293612169434e-01,4.920745997113213921e-01,1.123526541572958504e+00
4.536965900000000573e+01,-7.197209200000000351e+01,2.321546171662586255e-01,4.177325467423049776e-01,9.756309757980621278e-01
4.537017099999999914e+01,-7.197198500000000365e+01,3.151165935462710843e-01,5.265456599286557626e-01,1.087299454672186361e+00
4.537102099999999893e+01,-7.197121400000000335e+01,2.461801811488558700e-01,4.344689477329051197e-01,9.001772743840210644e-01
4.537154400000000010e+01,-7.197090899999999181e+01,1.945904241213788355e-01,3.600583834043833420e-01,8.025845649692855410e-01
4.537048699999999712e+01,-7.197003899999999987e+01,2.044717629629632105e-01,3.747382814814814722e-01,7.603202592592581688e-01
4.537087600000000265e+01,-7.196949000000000751e+01,2.469350585747277504e-01,4.380328268915039125e-01,9.884734730222342058e-01
4.537076199999999915e+01,-7.196889499999998918e+01,3.906600320000001014e-01,6.213950015999996079e-01,1.236058777600002490e+00
4.537035800000000307e+01,-7.196826899999999227e+01,3.613741977696859342e-01,5.751297963131545288e-01,1.030654153390988537e+00
4.536986199999999769e+01,-7.196822399999999220e+01,3.910052364808161984e-01,5.944097982612202014e-01,8.912759423987126617e-01
4.536972800000000206e+01,-7.196891800000000217e+01,1.305044150676720749e-01,2.340310573480308687e-01,6.371393934613300836e-01
4.536913700000000205e+01,-7.196892499999999870e+01,1.551244789167564031e-01,3.083130494259942456e-01,1.285381486185671829e+00
4.536903399999999920e+01,-7.197054300000000637e+01,3.309269774988369273e-01,5.373079691096378507e-01,9.538556227753542949e-01
4.536899199999999865e+01,-7.197141299999999831e+01,2.601714543441716598e-01,4.566452786092081162e-01,1.028374537701424618e+00
4.536958700000000277e+01,-7.197209900000000005e+01,3.028359834351553870e-01,5.079784411004959477e-01,1.002076952724590075e+00
4.536968600000000151e+01,-7.197138199999999131e+01,2.655393254627241850e-01,4.608116041694452214e-01,9.521577911569178987e-01
4.536972399999999794e+01,-7.197055799999999692e+01,5.332077466434478330e-01,7.151676014504229073e-01,8.535221943294835079e-01
4.536968600000000151e+01,-7.196894799999999748e+01,3.771573436344209940e-01,5.891410454508088090e-01,9.936336648310999387e-01
4.536882800000000060e+01,-7.196801800000000071e+01,2.167979248046875140e-01,3.933724365234374520e-01,8.447206298828118243e-01
4.536844599999999872e+01,-7.196791100000000085e+01,2.507581911999999802e-01,4.391014391999996658e-01,8.522933416000015860e-01
4.536800000000000210e+01,-7.196849799999999675e+01,2.091097386047359175e-01,3.893854289367606469e-01,6.103625540152930462e-01
4.536770200000000131e+01,-7.196897099999999625e+01,2.351954026209784887e-01,4.167862396052686158e-01,6.707247065284973608e-01
4.536792800000000625e+01,-7.196949800000000153e+01,2.515221738882463809e-01,4.386012491147601722e-01,6.296472740614955654e-01
4.536820200000000369e+01,-7.197080200000000616e+01,1.298852982368442488e-01,2.330342461503127627e-01,7.654340371903507467e-01
4.536819799999999958e+01,-7.197140500000000429e+01,3.150906924757400640e-01,5.257723111314329678e-01,1.072739196260734662e+00
4.536818300000000193e+01,-7.197197699999999543e+01,1.681533535658882306e-01,3.193770686504651124e-01,9.668966311070890107e-01
4.536817199999999417e+01,-7.197268699999999342e+01,3.909014836695646755e-01,5.824797019233993733e-01,7.833704138833881281e-01
4.536813400000000485e+01,-7.197404499999998961e+01,2.249882481712407456e-01,4.064644906504373267e-01,9.232354376055913470e-01
4.536722600000000227e+01,-7.197452499999999986e+01,2.578189706276033943e-01,4.565886639527765301e-01,1.110203502134126996e+00
4.536729000000000411e+01,-7.197316700000000367e+01,4.067111111111113564e-01,6.377296296296297573e-01,1.219851851851850189e+00
4.536730599999999924e+01,-7.197248100000000193e+01,3.701059445816189397e-01,5.948799692729760391e-01,1.182681053497939505e+00
4.536708800000000252e+01,-7.197188599999999781e+01,3.848323962962963973e-01,5.879776481481480133e-01,8.863840592592606704e-01
4.536669499999999999e+01,-7.197216000000000236e+01,3.260895034970089368e-01,5.166325387211876397e-01,7.226191359660725233e-01
4.536644400000000132e+01,-7.197277800000000525e+01,3.351320323167957804e-01,5.322807009558487845e-01,8.058547451069659751e-01
4.536642800000000619e+01,-7.197344200000000569e+01,2.359297464405062383e-01,4.180691180578330890e-01,6.542352070221215676e-01
4.536640900000000443e+01,-7.197412099999999668e+01,3.010705303149935341e-01,4.906345816120840642e-01,7.003559107237413706e-01
4.536636699999999678e+01,-7.197491499999999576e+01,4.351594635009766732e-01,6.019475616455076672e-01,7.026194213867182903e-01
4.536632500000000334e+01,-7.197567700000000457e+01,3.954259909607816814e-01,5.727376103805219554e-01,7.045676013413051386e-01
4.536636000000000024e+01,-7.197643300000000011e+01,2.150720247770990801e-01,3.908915132842627482e-01,8.431599422694664447e-01
4.536636699999999678e+01,-7.197705100000000300e+01,4.160498293126994040e-01,6.194890760127442775e-01,9.032239531178878345e-01
4.536639000000000266e+01,-7.197755399999999781e+01,1.981556269006331528e-01,3.687910300402728048e-01,9.881687453768397411e-01
4.536636400000000435e+01,-7.197699699999999723e+01,3.534681679953975975e-01,5.729699021944603121e-01,1.131404273855510123e+00
4.536662700000000115e+01,-7.197647099999998943e+01,3.849263926000000557e-01,5.561348055999999485e-01,6.716605037999987537e-01
4.536719899999999939e+01,-7.197637199999999780e+01,4.399356014577259222e-01,5.710653944606414179e-01,6.292354927113703589e-01
4.536778999999999940e+01,-7.197622700000000862e+01,2.590578158560722377e-01,4.451989449592095305e-01,6.543525271676320365e-01
4.536803400000000153e+01,-7.197678399999999499e+01,2.182979964887333812e-01,3.950426145761085639e-01,6.622886887189687322e-01
4.536794699999999381e+01,-7.197747800000000495e+01,2.688429098940484652e-01,4.586000904798617217e-01,7.607761876010479263e-01
4.536737099999999856e+01,-7.197763100000000236e+01,2.331530177635926515e-01,4.154753232407633057e-01,6.391238820702018764e-01
4.536723700000000292e+01,-7.197836300000000165e+01,5.549645124828531673e-01,7.334051347050754011e-01,8.538358518518536222e-01
4.536651200000000017e+01,-7.197907299999999964e+01,3.510814533131428883e-01,5.690525282526452955e-01,1.111417115673946743e+00
4.536727100000000235e+01,-7.197877499999999884e+01,5.734249086490025293e-01,6.935526068698607549e-01,6.833469515864654120e-01
4.536773300000000120e+01,-7.197876700000000483e+01,2.670339866888843394e-01,4.549354449399456435e-01,7.082745075753913433e-01
4.536828599999999767e+01,-7.197853100000000381e+01,2.681607895567242883e-01,4.569373012021038516e-01,7.325960991735542827e-01
4.536886200000000002e+01,-7.197830999999999335e+01,2.326429709377407784e-01,4.136914220629412942e-01,7.458462181338032515e-01
4.536926700000000068e+01,-7.197827099999999234e+01,3.171073423032412242e-01,5.072187355324069280e-01,7.128735984519694036e-01
4.536978500000000025e+01,-7.197803499999999133e+01,2.491049671292916434e-01,4.379822320494344279e-01,8.897781691114059477e-01
4.536993799999999766e+01,-7.197737099999999089e+01,4.436794660184105732e-01,6.317041999167010147e-01,8.081102318659749706e-01
4.536996800000000007e+01,-7.197651700000000119e+01,3.479809449015972556e-01,5.490572362768408876e-01,8.573675527045723221e-01
4.536948399999999992e+01,-7.197639499999999657e+01,4.848542718298390897e-01,7.018014120700184488e-01,1.054470641664974284e+00
4.536924000000000490e+01,-7.197692099999999016e+01,2.906588629629630605e-01,4.830000481481480090e-01,7.576142925925926086e-01
4.536891200000000168e+01,-7.197711200000000531e+01,3.021883240984223340e-01,4.974132137490605565e-01,7.964867322501878455e-01
4.536950699999999870e+01,-7.197633399999999426e+01,4.095892707464777738e-01,5.948887818528649785e-01,7.591985462482182534e-01
4.537012899999999860e+01,-7.197632600000000025e+01,4.440508779252579918e-01,6.654972674402428456e-01,1.089709725352700165e+00
4.537073499999999626e+01,-7.197634100000000501e+01,2.393429685436502252e-01,4.225211742362307010e-01,6.478514898059279936e-01
4.537067000000000405e+01,-7.197679100000000574e+01,3.198626521574751136e-01,5.063922620859704349e-01,6.789696476041755524e-01
4.537039199999999539e+01,-7.197634100000000501e+01,4.360556851311950810e-01,6.665072886297369603e-01,1.190214577259471884e+00
4.536996800000000007e+01,-7.197665400000001057e+01,2.322507511794199564e-01,4.129046060327110634e-01,6.934286595545331444e-01
4.536998700000000184e+01,-7.197763799999999890e+01,4.186027372794872692e-01,6.426792097973461626e-01,1.124885796034405860e+00
4.537001400000000473e+01,-7.197835500000000764e+01,4.488938403215955164e-01,6.701620115001014621e-01,1.087811797781397249e+00
4.537019000000000091e+01,-7.197902700000000209e+01,2.624355213157970601e-01,4.495285604585776973e-01,7.014227715491805348e-01
4.537023899999999799e+01,-7.197981999999998948e+01,3.492008138915082549e-01,5.609751076304891892e-01,1.015377162860305216e+00
4.537029600000000329e+01,-7.198057599999999923e+01,7.034901864706383234e-01,7.614876764658853325e-01,6.259863755741652547e-01
4.537033499999999719e+01,-7.198121600000000342e+01,4.541734792802162302e-01,6.721339296349064796e-01,1.055498316635381517e+00
4.537036900000000372e+01,-7.198201800000001072e+01,2.598818646908874763e-01,4.486979735590679308e-01,7.861789734813311448e-01
4.537031199999999842e+01,-7.198267400000000293e+01,2.748414782651121824e-01,4.802430200205292099e-01,1.151014799784338738e+00
4.537035399999999896e+01,-7.198210100000000011e+01,2.774511687999999809e-01,4.746140407999999145e-01,9.276140279999975924e-01
4.537030399999999730e+01,-7.198123900000000219e+01,3.756174775999997495e-01,5.587192535999998544e-01,7.127584328000016178e-01
4.537094899999999598e+01,-7.197981999999998948e+01,4.367316185922381910e-01,6.447743392207230251e-01,9.561412924742982433e-01
4.537089500000000442e+01,-7.197891199999999401e+01,1.395191558989165026e-01,2.580547336118093060e-01,7.199949931330267283e-01
4.537083400000000211e+01,-7.197804999999999609e+01,1.956695956239752343e-01,3.618506304319437650e-01,7.066480347064003631e-01
4.536999899999999997e+01,-7.197823299999998881e+01,3.988490332361521729e-01,6.043998087463553492e-01,9.165875218658885437e-01
4.537017800000000278e+01,-7.197903399999999863e+01,2.356466599294192443e-01,4.173761707945657928e-01,7.239274807896465269e-01
4.537024300000000210e+01,-7.197993499999999756e+01,4.326564703231682296e-01,6.411501620846606908e-01,9.585644403732378471e-01
4.537030800000000141e+01,-7.198063700000000154e+01,5.833773948385704289e-01,7.301335289061658962e-01,7.548840289385609914e-01
4.537102099999999893e+01,-7.198109399999999880e+01,2.744711983716666692e-01,4.623572663545694184e-01,6.828499572562578557e-01
4.537111300000000114e+01,-7.198190300000000263e+01,4.568877314814817625e-01,6.738401620370368938e-01,1.046398567708330507e+00
4.537122000000000099e+01,-7.198342900000000100e+01,4.213382734581719857e-01,6.104139705882352107e-01,7.938557754935868793e-01
4.537111699999999814e+01,-7.198424500000000137e+01,1.828415075445447568e-01,3.414839545642300855e-01,7.265007101736320472e-01
4.537075000000000102e+01,-7.198504599999999698e+01,1.358823686667517405e-01,2.521387487657587023e-01,8.516144360781061629e-01
4.537083799999999911e+01,-7.198556500000000824e+01,1.459368890570930111e-01,2.734238948325868890e-01,6.914252983156914389e-01
4.537131899999999973e+01,-7.198607599999999707e+01,5.576106236278594031e-01,7.036727190780496244e-01,7.354204436011921864e-01
4.537175799999999981e+01,-7.198627500000000623e+01,1.457897859202036406e-01,2.748854578671788840e-01,6.485920516701315641e-01
4.537151300000000020e+01,-7.198633599999999433e+01,2.670936131303317529e-01,4.576344938991465661e-01,7.958212834035198746e-01
4.537113200000000290e+01,-7.198592399999999714e+01,2.638405515962841674e-01,4.559598010438141724e-01,8.688610745783429401e-01
4.537073900000000037e+01,-7.198550400000000593e+01,3.508599254450747162e-01,5.578579645100909534e-01,9.402325135851197224e-01
4.537034200000000084e+01,-7.198574800000000096e+01,2.920595949831105154e-01,4.952608511613223463e-01,1.003115034394025162e+00
4.537001000000000062e+01,-7.198634300000000508e+01,3.929577819943560479e-01,5.845599212120620169e-01,7.853781454976274112e-01
4.536966699999999975e+01,-7.198696099999999376e+01,5.011829540282203288e-01,6.595715521165226303e-01,7.307417501137911664e-01
4.536929299999999898e+01,-7.198741099999999449e+01,2.803983481697441826e-01,4.736575410862755575e-01,8.088237576071697355e-01
4.536885800000000302e+01,-7.198694600000000321e+01,1.998641152000003585e-01,3.683387391999992655e-01,6.930605695999987326e-01
4.536914099999999905e+01,-7.198630500000000154e+01,2.718195960998536220e-01,4.619620513916014026e-01,7.582247673034676616e-01
4.536947599999999881e+01,-7.198572500000000218e+01,3.978175475029211983e-01,5.752166507900213777e-01,7.072936150485200635e-01
4.536972000000000094e+01,-7.198522900000000391e+01,3.850808042354004757e-01,6.012346474406007335e-01,1.044213548637227706e+00
4.536994599999999878e+01,-7.198461899999999503e+01,3.701457672652556097e-01,5.692880174755539091e-01,8.375654339130851334e-01
4.536951400000000234e+01,-7.198412299999999675e+01,3.431642857142859215e-01,5.373962099125360048e-01,7.718629008746353826e-01
4.536918599999999913e+01,-7.198455799999999272e+01,3.992049395906961395e-01,6.102993835785321952e-01,9.777513931125167979e-01
4.536885099999999937e+01,-7.198516800000000160e+01,3.693081377358001793e-01,5.774771874639335056e-01,9.465183064228637200e-01
4.536840800000000229e+01,-7.198514600000000030e+01,4.691805260611007222e-01,6.642757605570153157e-01,8.758527724787721347e-01
4.536820200000000369e+01,-7.198464200000000801e+01,2.334245325023577289e-01,4.150184359834345749e-01,6.524183844192052995e-01
4.536854600000000204e+01,-7.198413800000000151e+01,3.120819512557854170e-01,4.983518740659595991e-01,6.688209680286125725e-01
4.536890400000000056e+01,-7.198349799999999732e+01,2.731868876658406498e-01,4.623093836565099757e-01,7.226724267385944422e-01
4.536924000000000490e+01,-7.198290300000000741e+01,2.445224368424839811e-01,4.285761250975996806e-01,7.242449366113263842e-01
4.536951799999999935e+01,-7.198265800000000070e+01,4.935317676276861354e-01,6.558251160781778388e-01,7.372957995896753935e-01
4.536875200000000063e+01,-7.198324599999999407e+01,3.071212444444445522e-01,5.030246518518521892e-01,8.022831407407413629e-01
4.536834299999999587e+01,-7.198270399999999825e+01,1.443039886826004148e-01,2.698929311055944247e-01,6.858191934229078690e-01
4.536868300000000431e+01,-7.198211700000000235e+01,3.431355258847893497e-01,5.480787718823629806e-01,9.155440774297241013e-01
4.536921300000000201e+01,-7.198161299999999585e+01,3.405386460433058593e-01,5.499238576557483604e-01,9.893609325133261301e-01
4.536929699999999599e+01,-7.198153700000000299e+01,2.916123064863803682e-01,4.819132307126259285e-01,7.153889940691162685e-01
4.536915199999999970e+01,-7.198096499999999764e+01,2.668321769188141124e-01,4.688367580136016954e-01,1.123547365012107502e+00
4.536910600000000215e+01,-7.198025499999999965e+01,2.244160340012252286e-01,4.026585953567161091e-01,7.262365500020275810e-01
4.536944600000000349e+01,-7.198008000000000095e+01,2.736000400673951338e-01,4.660573076765017753e-01,8.177233264157135473e-01
4.536945000000000050e+01,-7.197942399999999452e+01,2.730070428461576215e-01,4.669539733898229183e-01,8.640357133529721345e-01
4.536901900000000154e+01,-7.197930100000000664e+01,1.733091354825292418e-01,3.282788975672568110e-01,6.413967870040431229e-01
4.536894199999999699e+01,-7.197866799999999898e+01,3.404263718420935669e-01,5.415789443584602125e-01,8.607278759593213202e-01
4.536898000000000053e+01,-7.197839399999999443e+01,3.424543468365955912e-01,5.553678652708242680e-01,1.044656622667273549e+00
4.536901900000000154e+01,-7.197914899999999250e+01,3.898077056000001095e-01,5.950126655999994352e-01,9.103160319999994421e-01
4.536908700000000039e+01,-7.197996500000000708e+01,1.207037998330510176e-01,1.838427023507984703e-01,7.532927231284216596e-01
4.536914799999999559e+01,-7.198077399999999670e+01,6.446791365079364011e-01,7.709674474030885349e-01,7.348582485692696231e-01
4.536921699999999902e+01,-7.198149100000000544e+01,3.697124035009159426e-01,5.542951439853445184e-01,7.152890606961137543e-01
4.536880500000000183e+01,-7.198201800000001072e+01,3.992049395906961395e-01,6.102993835785321952e-01,9.777513931125167979e-01
4.536845800000000395e+01,-7.198252099999999132e+01,3.430669918203527180e-01,5.408477874307773270e-01,8.142446578265523094e-01
4.536801499999999976e+01,-7.198234599999999261e+01,3.023926441677017296e-01,4.932807893659161280e-01,7.202439030311169610e-01
4.536800399999999911e+01,-7.198140699999999015e+01,3.746234436506780119e-01,5.483210533313891411e-01,6.702010737425285747e-01
4.536835500000000110e+01,-7.198102599999999995e+01,5.236827259475219654e-01,6.620020408163260761e-01,6.933857871720126020e-01
4.536814499999999839e+01,-7.198121600000000342e+01,2.272889658903082255e-01,4.070376090157774573e-01,6.575500622088656932e-01
4.536800800000000322e+01,-7.198060600000000875e+01,5.795354652958105701e-01,7.247394103402859944e-01,7.476995192373556698e-01
4.536811099999999897e+01,-7.197988100000000600e+01,1.230847173172880948e-01,1.609450901798150646e-01,7.764919346236029973e-01
4.536832000000000420e+01,-7.198001899999999864e+01,7.266238764239038028e-01,7.603453633052337235e-01,5.972196829407931951e-01
4.536795399999999745e+01,-7.197966800000000376e+01,3.372015846333623612e-01,5.420777680262940379e-01,9.201950569616657027e-01
4.536790500000000037e+01,-7.197888899999999524e+01,2.774579080538498443e-01,4.674599980715707925e-01,7.333443741417666750e-01
4.536795000000000044e+01,-7.197913400000000195e+01,2.334666628365710261e-01,4.149136027881223932e-01,6.568885536837378858e-01
4.536800800000000322e+01,-7.197996500000000708e+01,3.820689453125002411e-01,5.869142578124997289e-01,9.046841796875004782e-01
4.536805300000000329e+01,-7.198087300000000255e+01,3.848323962962963973e-01,5.879776481481480133e-01,8.863840592592606704e-01
4.536775999999999698e+01,-7.198122399999999743e+01,4.626351141908239262e-01,6.809921562999714517e-01,1.060910681044733739e+00
4.536737399999999809e+01,-7.198117799999999988e+01,1.285943216961559221e-01,2.390954647181120496e-01,5.728153237378710294e-01
4.536706199999999711e+01,-7.198055999999999699e+01,4.451063450316431469e-01,6.513058929892328042e-01,9.438790827648575466e-01
4.536689400000000205e+01,-7.198002599999999518e+01,2.798099535725760978e-01,4.673155807557602959e-01,6.637428368316151683e-01
4.536723299999999881e+01,-7.197988900000000001e+01,4.601272896591507289e-01,6.342352453883273178e-01,7.526226861328990658e-01
4.536685599999999852e+01,-7.198006399999999871e+01,2.556734283892131421e-01,4.429902970116612604e-01,7.624995000455556671e-01
4.536649699999999541e+01,-7.198041500000000781e+01,1.454812135112745208e-01,2.732552234619540776e-01,8.434249456022686608e-01
4.536663800000000180e+01,-7.198013299999999504e+01,2.031850839696210942e-01,3.754283706250336472e-01,6.356836965665473294e-01
4.536736700000000155e+01,-7.198111000000000104e+01,6.384313824395365655e-01,7.308175177007802947e-01,6.609465014653648218e-01
4.536704600000000198e+01,-7.198146800000000667e+01,4.218602778006083076e-01,6.310384400427382356e-01,9.611763294156312476e-01
4.536658099999999649e+01,-7.198158999999999708e+01,4.123960211128557818e-01,5.955981718886951271e-01,7.501066969746568169e-01
4.536659600000000125e+01,-7.198293300000000272e+01,3.986124347686766933e-01,5.869514377593996191e-01,7.674936717987059787e-01
4.536674899999999866e+01,-7.198352099999999609e+01,2.834582603876832918e-01,4.727825782190862025e-01,7.042017542597780455e-01
4.536711100000000130e+01,-7.198321500000000128e+01,2.043541118621824415e-01,3.777581623077386208e-01,6.291331989288324600e-01
4.536732899999999802e+01,-7.198259000000000185e+01,3.452277101545780935e-01,5.260897120251986081e-01,6.695038338959071744e-01
4.536734799999999979e+01,-7.198280300000000409e+01,4.109040438312355770e-01,5.843021239083194818e-01,7.037114898109817496e-01
4.536704999999999899e+01,-7.198330699999999638e+01,1.386082693636340180e-01,2.627813333351753933e-01,6.005663929587359284e-01
4.536663099999999815e+01,-7.198346700000000453e+01,2.882455176614296954e-01,4.766270770907565790e-01,6.811783733533087748e-01
4.536655400000000071e+01,-7.198260500000000661e+01,3.501871131087846978e-01,5.467167444242149177e-01,8.006905837505686740e-01
4.536652000000000129e+01,-7.198184999999999434e+01,2.662632666861836084e-01,4.589743041733462814e-01,8.700359946241644771e-01
4.536686300000000216e+01,-7.198151400000000422e+01,3.489720139082862493e-01,5.543856130144568795e-01,9.182204097358019901e-01
4.536734400000000278e+01,-7.198133100000001150e+01,2.676258321953991492e-01,4.581584237866980214e-01,7.923376414715517235e-01
4.536789699999999925e+01,-7.198120099999999866e+01,1.565243458176065472e-01,3.178361314952508065e-01,5.788524138331365698e-01
4.536802700000000499e+01,-7.198181899999998734e+01,2.036199469008818097e-01,3.758386634260264536e-01,6.384053678221683903e-01
4.536825900000000189e+01,-7.198260500000000661e+01,1.535851466941929866e-01,2.893987947956633278e-01,7.001156871612193022e-01
4.536804999999999666e+01,-7.198319999999999652e+01,2.111806532758121469e-01,3.844123184122154591e-01,7.269682870690616916e-01
4.536774400000000185e+01,-7.198371899999999357e+01,4.516266782407406533e-01,6.577822337962959676e-01,9.471293402777765102e-01
4.536716499999999996e+01,-7.198478699999999719e+01,3.609384201367115130e-01,5.550427520467500209e-01,7.808439765277772615e-01
4.536749299999999607e+01,-7.198532900000000723e+01,3.597937095925926032e-01,5.653292967447700601e-01,9.145905027066025816e-01
4.536796199999999857e+01,-7.198586299999999483e+01,2.755630332358099954e-01,4.744461758848355082e-01,9.842945378561398506e-01
4.536890400000000056e+01,-7.198689300000000912e+01,2.960544577514473419e-01,4.941412625691670168e-01,8.705253865311237682e-01
4.536932000000000187e+01,-7.198749499999999557e+01,1.818022922882881476e-01,3.403094256965475406e-01,6.938595103961735511e-01
4.536896899999999988e+01,-7.198817400000000077e+01,1.986217798665242951e-01,3.672929430203217827e-01,8.850850584626184236e-01
4.536858400000000557e+01,-7.198810600000000193e+01,5.292174119265579124e-01,6.440256363803604778e-01,6.524643479025944437e-01
4.536811399999999850e+01,-7.198757200000000012e+01,4.784143958341874336e-01,6.840810857353725183e-01,9.590781089835567208e-01
4.536761500000000069e+01,-7.198696099999999376e+01,3.882575280677239560e-01,5.594343694912466969e-01,6.746718258897019815e-01
4.536722600000000227e+01,-7.198654200000000003e+01,3.655690860100807571e-01,5.437330440547727406e-01,6.784354648148309685e-01
4.536678299999999808e+01,-7.198605299999999829e+01,4.271837280149631821e-01,6.099823568373536897e-01,7.624370569828067268e-01
4.536624899999999627e+01,-7.198570999999999742e+01,3.262050029634456783e-01,5.355944869992288471e-01,1.016887155986367919e+00
4.536542500000000189e+01,-7.198547399999999641e+01,1.350728126873047552e-01,2.612863364166020386e-01,5.707276009352422186e-01
4.536536399999999958e+01,-7.198477199999999243e+01,1.918607496362633169e-01,3.574520719783489398e-01,6.546496083708377434e-01
4.536576500000000323e+01,-7.198452799999999741e+01,3.086223495198904265e-01,4.977886606310013562e-01,6.974479012345686790e-01
4.536635199999999912e+01,-7.198451999999998918e+01,2.449464976133733929e-01,4.290435950454833947e-01,7.199116225437216521e-01
4.536692000000000036e+01,-7.198466500000000678e+01,3.484594018807406490e-01,5.533043902172325446e-01,9.102258292025076081e-01
4.536705800000000011e+01,-7.198487099999999828e+01,3.334923015337266650e-01,5.247032671156293127e-01,7.341621056128251332e-01
4.536643200000000320e+01,-7.198454999999999870e+01,4.542923730009541528e-01,6.525367709679910089e-01,8.862094874125223676e-01
4.536535599999999846e+01,-7.198447400000000584e+01,2.866413711355780825e-01,4.772743769091332133e-01,7.280175338189356360e-01
4.536529500000000326e+01,-7.198366500000000201e+01,2.224545146225908043e-01,4.022252184671923914e-01,8.919390074556603487e-01
4.536576800000000276e+01,-7.198348199999999508e+01,2.829997211857805395e-01,4.741880560908606768e-01,7.480663741850830384e-01
4.536590999999999951e+01,-7.198288000000000864e+01,2.939816736933703600e-01,4.799782883962291358e-01,6.370902660707726817e-01
4.536585999999999785e+01,-7.198224599999998929e+01,4.847277244620199488e-01,7.067273868848593654e-01,1.098894435603139375e+00
4.536587899999999962e+01,-7.198239900000000091e+01,3.670571503662173329e-01,5.393742312893607949e-01,6.580671403964228894e-01
4.536558499999999583e+01,-7.198350500000000807e+01,1.640621879555393958e-01,3.137605047376090805e-01,1.020740787855320963e+00
4.536526500000000084e+01,-7.198326899999999284e+01,3.702174263946279575e-01,5.469134039256196012e-01,6.770676732132803188e-01
4.536521099999999507e+01,-7.198246800000001144e+01,4.266556693002069300e-01,6.152240831838773349e-01,7.955914726219526223e-01
4.536539499999999947e+01,-7.198142199999999491e+01,4.788986721536353519e-01,6.361419742112484066e-01,7.097526299039791375e-01
4.536527299999999485e+01,-7.198149899999999946e+01,3.126417330084899637e-01,5.106359378097720114e-01,8.330290077143032157e-01
4.536518499999999676e+01,-7.198210899999999413e+01,4.650592142222221836e-01,6.352319931259258201e-01,7.411906597925912443e-01
4.536525000000000318e+01,-7.198291800000001217e+01,3.262695959177718263e-01,5.383203689167519457e-01,1.065523690800409984e+00
4.536533400000000427e+01,-7.198378800000000410e+01,1.282209034137454795e-01,2.473392812016388387e-01,1.098518929449249004e+00
4.536537599999999770e+01,-7.198469500000000210e+01,4.045291592451949469e-02,1.698248310281330609e-01,5.472423266180523882e-01
4.536544800000000066e+01,-7.198553499999999872e+01,1.161309854128761421e-01,2.362602966768136969e-01,5.407149682131993096e-01
4.536492199999999997e+01,-7.198563399999999035e+01,2.083760864000004931e-01,3.815054784000000421e-01,8.622811599999997689e-01
4.536437600000000003e+01,-7.198539699999999186e+01,1.390366308142511054e-01,2.626587099946928738e-01,6.084319029696296788e-01
4.536377000000000237e+01,-7.198487099999999828e+01,3.918417918857998172e-01,6.120382419233660887e-01,1.092625751314800997e+00
4.536371199999999959e+01,-7.198512999999999806e+01,4.005525437659244181e-01,6.210528971808988441e-01,1.090772647324730560e+00
4.536333799999999883e+01,-7.198451199999999517e+01,2.403933714324247850e-01,4.288698966604294061e-01,9.737325983243132477e-01
4.536340700000000226e+01,-7.198394799999999805e+01,1.658547959286179596e-01,3.190828730880350683e-01,6.050092396176611764e-01
4.536314000000000135e+01,-7.198445100000000707e+01,2.279805618165123837e-01,4.115125441745275392e-01,9.587668955394161863e-01
4.536285000000000167e+01,-7.198510699999999929e+01,3.347806052592038339e-01,5.352990293012769296e-01,8.541892507888815267e-01
4.536254500000000434e+01,-7.198567199999999389e+01,3.349534314128380652e-01,5.457758116215993827e-01,1.023437396235719721e+00
4.536212899999999593e+01,-7.198619800000000168e+01,2.485050964428293652e-01,4.335884245478180965e-01,7.307593201226763036e-01
4.536224699999999643e+01,-7.198693100000001266e+01,3.771573436344209940e-01,5.891410454508088090e-01,9.936336648310999387e-01
4.536243799999999737e+01,-7.198741099999999449e+01,3.404405553026855769e-01,5.422197542102864531e-01,8.698665452890312899e-01
4.536261700000000019e+01,-7.198803700000000561e+01,2.826423676581008015e-01,4.698021814666053508e-01,6.510805718907488604e-01
4.536266299999999774e+01,-7.198874700000000360e+01,1.629618684999999401e-01,3.070990572999992008e-01,7.242579003000000348e-01
4.536252199999999846e+01,-7.198953199999999697e+01,5.110182837943043621e-01,6.891393016158477991e-01,8.162841883255373965e-01
