S5,2020,2,19,11,13,34,0,0,0,0,31.5,25.2,60,614.4,2737,3.235894,437,338,195,985,OK,,,,,,
S6,2020,2,19,11,13,35,0,0,0,0,31.5,25.2,60,614.4,2149,3.522949,652,417,241,1316,OK,,,,,,
S1,2020,2,19,11,20,56,0,0,0,0,31.5,25.2,60,2.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,20,57,0,0,0,0,31.5,25.2,60,2.4,41300,210748.16,7588,23,22,10051,UE,,,,,,
S3,2020,2,19,11,20,58,0,0,0,0,31.3,26,60,2.4,5883,13.361112,16,12,12,5270,UE,,,,,,
S4,2020,2,19,11,21,0,0,0,0,0,31.3,26,60,2.4,2573,136.95139,203,121,114,5873,OK,,,,,,
S5,2020,2,19,11,21,1,0,0,0,0,31.3,26,60,2.4,41359,211279.23,7097,21,19,9549,UE,,,,,,
S6,2020,2,19,11,21,2,0,0,0,0,31.3,26,60,2.4,41230,213741.02,4804,14,14,6232,UE,,,,,,
S1,2020,2,19,11,21,3,0,0,0,0,31.2,25.9,60,24,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,21,4,0,0,0,0,31.2,25.9,60,24,4866,3.674306,29,23,21,39,UE,,,,,,
S3,2020,2,19,11,21,5,0,0,0,0,31.3,26,60,24,4787,17.703472,162,120,114,20,UE,,,,,,
S4,2020,2,19,11,21,6,0,0,0,0,31.3,26,60,2.4,2570,1379.5347,2003,1195,1123,292,OK,,,,,,
S5,2020,2,19,11,21,7,0,0,0,0,31.3,26,60,24,5720,4.008334,26,23,21,35,UE,,,,,,
S6,2020,2,19,11,21,8,0,0,0,0,31.3,26,60,24,1641,21863.787,19,15,135,25,UE,,,,,,
S1,2020,2,19,11,21,9,0,0,0,0,31.2,26,60,50.4,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,21,10,0,0,0,0,31.2,26,60,50.4,4890,18.132935,310,240,223,410,OK,,,,,,
S3,2020,2,19,11,21,12,0,0,0,0,31.2,26,60,50.4,4814,17.655752,342,253,241,211,OK,,,,,,
S4,2020,2,19,11,21,13,0,0,0,0,31.2,26,60,2.4,2575,2929.4236,4230,2526,2372,283,OK,,,,,,
S5,2020,2,19,11,21,14,0,0,0,0,31.2,26,60,50.4,58920,10413.395,274,23,21,369,UE,,,,,,
S6,2020,2,19,11,21,15,0,0,0,0,31.2,26,60,50.4,4966,10.657077,187,144,135,243,OK,,,,,,
S1,2020,2,19,11,21,16,0,0,0,0,31.2,26,60,100.8,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,21,17,0,0,0,0,31.2,26,60,50.4,4906,38.492725,652,506,470,863,OK,,,,,,
S3,2020,2,19,11,21,18,0,0,0,0,31.2,26,60,50.4,4850,17.496693,340,251,240,440,OK,,,,,,
S4,2020,2,19,11,21,20,0,0,0,0,31.2,26,60,2.4,2578,2916.0625,4207,2513,2360,293,OK,,,,,,
S5,2020,2,19,11,21,21,0,0,0,0,31.2,26,60,100.8,47155,5199.1421,564,21,19,759,UE,,,,,,
S6,2020,2,19,11,21,22,0,0,0,0,31.2,26,60,50.4,4893,22.427578,390,300,280,506,OK,,,,,,
S1,2020,2,19,11,21,23,0,0,0,0,31.2,26,60,153.6,0,0,0,0,0,0,UE,,,,,,
S2,2020,2,19,11,21,24,0,0,0,0,31.2,26,60,50.4,4908,38.492725,649,504,468,858,OK,,,,,,
S3,2020,2,19,11,21,26,0,0,0,0,31.2,26,60,50.4,4836,17.337633,339,250,239,438,OK,,,,,,
