wavelength,relativeIntensity
713.0,7.62E-06
713.5,7.36E-06
714.0,7.11E-06
714.5,6.85E-06
715.0,6.60E-06
715.5,6.42E-06
716.0,6.24E-06
716.5,6.05E-06
717.0,5.87E-06
717.5,5.69E-06
718.0,5.51E-06
718.5,5.33E-06
719.0,5.14E-06
719.5,4.96E-06
720.0,4.78E-06
720.5,4.65E-06
721.0,4.52E-06
721.5,4.39E-06
722.0,4.26E-06
722.5,4.13E-06
723.0,4.00E-06
723.5,3.87E-06
724.0,3.74E-06
724.5,3.61E-06
725.0,3.48E-06
725.5,3.39E-06
726.0,3.29E-06
726.5,3.20E-06
727.0,3.11E-06
727.5,3.01E-06
728.0,2.92E-06
728.5,2.83E-06
729.0,2.73E-06
729.5,2.64E-06
