Sensor,date,,,time,,,latitude,longitude,altitude,Satellite,Humidity,T (_C),colorTem,lux,???,???,R,G,B,clear,tail,MSI,SLI,,
S1,2020,5,12,23,7,43,45.448418,-71.931038,147.3,20,34.4,8,60,614.4,1693,3.562093,1690,779,556,2830,OK,1.83E-01,3.50E-01,,
S2,2020,5,12,23,7,46,45.448219,-71.930817,147.3,20,34.4,8,60,614.4,1850,0.326199,200,90,70,344,UE,1.77E-01,3.34E-01,,
S4,2020,5,12,23,7,51,45.44772,-71.930237,146.8,20,34.4,8,60,614.4,1755,3.079319,1437,639,418,2364,OK,1.65E-01,3.34E-01,,
S5,2020,5,12,23,7,53,45.447517,-71.930008,146.60001,20,34.4,7.9,60,614.4,2574,0.208767,57,36,30,99,UE,3.27E-01,4.79E-01,,
S6,2020,5,12,23,7,55,45.447208,-71.929665,146.3,20,34.3,7.9,60,614.4,3137,0.234863,333,151,152,491,OK,1.48E-01,2.54E-01,,
S2,2020,5,12,23,8,0,45.446697,-71.92907,146.3,20,34.3,7.9,60,614.4,3335,2.126817,2187,862,666,3494,OK,1.34E-01,2.73E-01,,
S3,2020,5,12,23,8,3,45.446491,-71.928833,146.10001,20,34.3,7.9,60,614.4,1631,0.117432,59,30,26,88,UE,2.27E-01,3.74E-01,,
S4,2020,5,12,23,8,5,45.44619,-71.928482,146.3,20,34.3,7.9,60,614.4,1812,0.548014,219,119,102,330,OK,2.59E-01,4.09E-01,,
S5,2020,5,12,23,8,8,45.445988,-71.928253,145.89999,20,34.3,7.9,60,614.4,1643,2.518256,1244,638,559,2033,OK,2.31E-01,3.76E-01,,
S1,2020,5,12,23,8,13,45.445484,-71.927689,145.7,20,34.4,7.9,60,614.4,1693,10.281792,3020,1592,1016,5303,OK,2.12E-01,3.94E-01,,
S2,2020,5,12,23,8,15,45.445293,-71.927475,145,20,34.4,7.8,60,614.4,2651,0.247911,190,75,51,294,UE,1.40E-01,2.88E-01,,
S4,2020,5,12,23,8,20,45.444824,-71.926933,144.5,20,34.5,7.8,60,614.4,1715,5.1148,2419,1101,765,3959,OK,1.77E-01,3.45E-01,,
S6,2020,5,12,23,8,25,45.444351,-71.926399,144.3,20,34.6,7.8,60,614.4,2855,0.143528,168,75,72,242,UE,1.52E-01,2.70E-01,,
S1,2020,5,12,23,8,27,45.444061,-71.926064,143.60001,20,34.6,7.7,60,614.4,1808,5.88463,2891,1269,838,4810,OK,1.63E-01,3.30E-01,,
S2,2020,5,12,23,8,30,45.443863,-71.925827,143.7,20,34.7,7.7,60,614.4,2731,0.195719,156,62,44,241,UE,1.41E-01,2.88E-01,,
S3,2020,5,12,23,8,32,45.443565,-71.925484,143.5,20,34.7,7.7,60,614.4,2369,0.195719,65,39,34,96,UE,3.07E-01,4.52E-01,,
S4,2020,5,12,23,8,35,45.443363,-71.925255,143.39999,20,34.8,7.7,60,614.4,2010,0.678494,245,139,119,376,OK,2.79E-01,4.29E-01,,
S6,2020,5,12,23,8,40,45.44286,-71.924698,142.5,15,34.8,7.7,60,614.4,1746,0.221815,138,73,72,205,UE,2.39E-01,3.54E-01,,
S1,2020,5,12,23,8,42,45.442665,-71.924477,142.5,15,34.8,7.6,60,614.4,1974,1.135173,402,227,192,708,OK,2.76E-01,4.28E-01,,
S2,2020,5,12,23,8,45,45.442375,-71.924133,143,20,34.8,7.6,60,614.4,1779,0.613254,291,156,142,436,OK,2.52E-01,3.89E-01,,
S3,2020,5,12,23,8,47,45.442184,-71.92392,142.8,13,34.8,7.6,60,614.4,1679,0.469727,250,118,94,413,UE,1.95E-01,3.53E-01,,
S4,2020,5,12,23,8,49,45.441895,-71.923607,140.89999,15,34.8,7.6,60,614.4,1728,6.732747,3075,1381,909,5063,OK,1.69E-01,3.38E-01,,
S5,2020,5,12,23,8,52,45.441711,-71.923393,141.89999,15,34.8,7.6,60,614.4,2038,0.456679,130,76,58,224,UE,2.80E-01,4.48E-01,,
S6,2020,5,12,23,8,54,45.441433,-71.923065,143.2,20,34.8,7.6,60,614.4,4183,0.247911,393,168,162,576,OK,1.29E-01,2.42E-01,,
S1,2020,5,12,23,8,57,45.441242,-71.922836,144.10001,20,34.8,7.5,60,614.4,1832,8.75518,2261,1271,821,4087,OK,2.35E-01,4.19E-01,,
S2,2020,5,12,23,8,59,45.440964,-71.922508,144.39999,20,34.8,7.5,60,614.4,1710,1.996338,837,442,372,1339,OK,2.45E-01,3.98E-01,,
S3,2020,5,12,23,9,2,45.440777,-71.922287,144.39999,20,34.8,7.5,60,614.4,2334,0.169623,53,32,27,80,UE,3.08E-01,4.59E-01,,
S4,2020,5,12,23,9,4,45.440502,-71.921974,144.39999,20,34.8,7.5,60,614.4,2247,0.808973,262,155,133,400,OK,2.99E-01,4.48E-01,,
S5,2020,5,12,23,9,7,45.440334,-71.921799,144.5,20,34.8,7.5,60,614.4,5960,0.208767,53,40,40,64,UE,4.35E-01,5.27E-01,,
S6,2020,5,12,23,9,9,45.440151,-71.921577,145.2,20,34.8,7.5,60,614.4,2022,0.665446,538,247,224,837,OK,1.76E-01,3.09E-01,,
S1,2020,5,12,23,9,12,45.440071,-71.921478,146.2,20,34.8,7.4,60,614.4,1984,16.17947,3560,2127,1313,6828,OK,2.46E-01,4.32E-01,,
S2,2020,5,12,23,9,14,45.440018,-71.92141,146.2,20,34.8,7.4,60,614.4,2181,1.40918,845,345,221,1394,OK,1.45E-01,3.02E-01,,
S3,2020,5,12,23,9,16,45.439907,-71.921265,145.7,20,34.8,7.4,60,614.4,3664,0.13048,35,24,22,48,UE,3.78E-01,5.04E-01,,
S4,2020,5,12,23,9,19,45.439793,-71.921127,145.60001,20,34.8,7.4,60,614.4,1625,4.371067,1972,957,731,3274,OK,2.05E-01,3.69E-01,,
S5,2020,5,12,23,9,21,45.439583,-71.920883,145.3,20,34.8,7.4,60,614.4,2810,0.521918,127,84,69,228,UE,3.46E-01,4.99E-01,,
S6,2020,5,12,23,9,24,45.439423,-71.920692,145.3,20,34.8,7.3,60,614.4,1767,0.117432,60,32,30,85,UE,2.48E-01,3.78E-01,,
S2,2020,5,12,23,9,29,45.438984,-71.920181,145.39999,20,34.9,7.3,60,614.4,2022,2.139865,1198,503,329,1968,OK,1.52E-01,3.13E-01,,
S3,2020,5,12,23,9,31,45.438709,-71.919861,145.39999,20,35,7.4,60,614.4,1679,0.378391,134,70,51,221,UE,2.29E-01,4.01E-01,,
S4,2020,5,12,23,9,34,45.438519,-71.91964,146.3,20,35,7.3,60,614.4,2237,0.70459,234,138,119,356,OK,2.98E-01,4.46E-01,,
S6,2020,5,12,23,9,39,45.438049,-71.919113,147.2,20,35.1,7.3,60,614.4,3492,0.260959,344,148,139,498,OK,1.38E-01,2.58E-01,,
S2,2020,5,12,23,9,44,45.437553,-71.918602,147.89999,14,35.2,7.3,60,614.4,2262,2.322537,1464,595,390,2378,OK,1.45E-01,3.00E-01,,
S3,2020,5,12,23,9,46,45.437344,-71.918404,147.5,14,35.1,7.2,60,614.4,1806,0.300103,104,57,44,163,UE,2.55E-01,4.21E-01,,
S4,2020,5,12,23,9,48,45.437031,-71.918098,146.89999,13,35.2,7.2,60,614.4,1632,1.122124,451,228,174,702,OK,2.21E-01,3.87E-01,,
S5,2020,5,12,23,9,51,45.436825,-71.91787,147.7,13,35.2,7.2,60,614.4,2394,13.530734,1862,1349,666,4087,OK,2.42E-01,4.29E-01,,
S6,2020,5,12,23,9,53,45.436508,-71.917557,147,13,35.2,7.2,60,614.4,1990,0.234863,193,89,81,295,UE,1.77E-01,3.10E-01,,
S2,2020,5,12,23,9,58,45.435951,-71.917091,146.60001,13,35.2,7.2,60,614.4,1656,3.340278,1386,643,422,2359,OK,1.77E-01,3.50E-01,,
S3,2020,5,12,23,10,1,45.435719,-71.916924,146.3,13,35.2,7.1,60,614.4,1798,0.156576,106,49,41,157,UE,1.86E-01,3.35E-01,,
S4,2020,5,12,23,10,3,45.435364,-71.916702,146.3,13,35.2,7.1,60,614.4,2024,1.709283,1005,428,298,1571,OK,1.58E-01,3.18E-01,,
S5,2020,5,12,23,10,6,45.43512,-71.916565,145.5,13,35.2,7.1,60,614.4,2239,0.965549,256,156,121,460,OK,3.01E-01,4.65E-01,,
S6,2020,5,12,23,10,8,45.434879,-71.916435,145.89999,13,35.3,7.1,60,614.4,2835,0.234863,268,118,110,404,OK,1.51E-01,2.75E-01,,
S2,2020,5,12,23,10,13,45.434277,-71.9161,144.5,13,35.4,7,60,614.4,1644,1.565755,473,211,80,831,UE,8.44E-02,2.47E-01,,
S3,2020,5,12,23,10,15,45.433926,-71.915901,143.60001,13,35.4,7.1,60,614.4,3582,0.169623,34,25,21,56,UE,3.99E-01,5.40E-01,,
S4,2020,5,12,23,10,18,45.433704,-71.915779,143.60001,13,35.4,7,60,614.4,2366,0.756782,239,144,124,374,OK,3.09E-01,4.56E-01,,
S5,2020,5,12,23,10,20,45.433384,-71.915588,143.7,13,35.5,7,60,614.4,6209,1.21346,146,151,133,374,OK,5.58E-01,6.61E-01,,
S1,2020,5,12,23,10,25,45.432858,-71.915298,144.5,13,35.6,7,60,614.4,2801,1.030789,272,176,150,471,OK,3.42E-01,4.88E-01,,
S2,2020,5,12,23,10,28,45.432648,-71.915184,144.8,13,35.6,6.9,60,614.4,1660,0.978597,460,216,158,788,OK,1.90E-01,3.57E-01,,
S3,2020,5,12,23,10,30,45.432327,-71.915024,144.8,13,35.7,7,60,614.4,1807,0.234863,84,46,36,132,UE,2.56E-01,4.21E-01,,
S4,2020,5,12,23,10,33,45.432117,-71.914894,144.60001,13,35.7,6.9,60,614.4,1621,0.678494,319,157,126,477,OK,2.12E-01,3.71E-01,,
S5,2020,5,12,23,10,35,45.431786,-71.914703,144.7,13,35.7,6.9,60,614.4,1621,1.122124,312,146,58,567,UE,9.58E-02,2.67E-01,,
S1,2020,5,12,23,10,40,45.431328,-71.914429,144.89999,13,35.7,6.9,60,614.4,2144,1.891954,613,358,302,1088,OK,2.92E-01,4.44E-01,,
S4,2020,5,12,23,10,47,45.430393,-71.913918,145.5,13,35.8,6.8,60,614.4,1627,0.782878,353,178,144,551,OK,2.23E-01,3.81E-01,,
S5,2020,5,12,23,10,50,45.430168,-71.91378,145.89999,13,35.8,6.8,60,614.4,2247,1.539659,489,290,247,827,OK,3.00E-01,4.50E-01,,
S6,2020,5,12,23,10,52,45.429821,-71.913582,146.5,13,35.9,6.8,60,614.4,60096,854.98053,454,170,180,641,OK,2.58E-02,9.24E-02,,
S3,2020,5,12,23,11,0,45.429031,-71.913155,144.3,13,36,6.7,60,614.4,4180,0.143528,33,24,22,49,UE,4.08E-01,5.30E-01,,
S4,2020,5,12,23,11,2,45.428703,-71.912971,144.3,13,36.1,6.7,60,614.4,2079,2.453017,773,449,368,1310,OK,2.87E-01,4.44E-01,,
S5,2020,5,12,23,11,5,45.428493,-71.912857,142,13,36.2,6.8,60,614.4,3316,0.221815,66,43,40,85,UE,3.53E-01,4.79E-01,,
S1,2020,5,12,23,11,10,45.427967,-71.91256,142.2,13,36.3,6.7,60,614.4,1674,12.252034,3698,1927,1232,6393,OK,2.09E-01,3.90E-01,,
S2,2020,5,12,23,11,12,45.427761,-71.912445,141.5,13,36.3,6.7,60,614.4,2908,0.326199,273,106,73,424,UE,1.37E-01,2.81E-01,,
S3,2020,5,12,23,11,14,45.427452,-71.91227,141.8,13,36.4,6.7,60,614.4,2710,0.156576,44,28,24,65,UE,3.34E-01,4.80E-01,,
S4,2020,5,12,23,11,17,45.427258,-71.912148,140.3,13,36.4,6.7,60,614.4,1621,1.239556,524,256,189,846,OK,2.05E-01,3.73E-01,,
S5,2020,5,12,23,11,19,45.426945,-71.911987,144.89999,13,36.5,6.7,60,614.4,1751,0.678494,203,110,75,357,UE,2.33E-01,4.12E-01,,
S6,2020,5,12,23,11,22,45.426746,-71.91188,146.39999,13,36.6,6.6,60,614.4,473,855.09802,300,88,59,421,UE,1.44E-01,1.81E-01,,
S2,2020,5,12,23,11,27,45.426311,-71.911659,148.5,13,36.7,6.6,60,614.4,1639,0.143528,73,35,27,116,UE,2.01E-01,3.63E-01,,
S4,2020,5,12,23,11,32,45.425915,-71.911446,149.10001,13,36.8,6.6,60,614.4,1783,2.11377,1043,463,314,1720,OK,1.68E-01,3.35E-01,,
S5,2020,5,12,23,11,34,45.425659,-71.911293,149.3,13,36.9,6.6,60,614.4,3118,0.495822,82,62,45,174,UE,3.75E-01,5.39E-01,,
S6,2020,5,12,23,11,37,45.425468,-71.911186,149.5,13,36.9,6.5,60,614.4,2467,0.143528,140,62,56,209,UE,1.59E-01,2.91E-01,,
S2,2020,5,12,23,11,42,45.424969,-71.910896,149.60001,13,37,6.5,60,614.4,1625,0.182671,76,38,28,123,UE,2.13E-01,3.83E-01,,
S4,2020,5,12,23,11,46,45.424484,-71.910606,149.5,13,37,6.5,60,614.4,1891,1.226508,433,241,199,703,OK,2.68E-01,4.24E-01,,
S5,2020,5,12,23,11,49,45.42429,-71.9105,150.3,14,37,6.5,60,614.4,3634,3.157606,371,335,227,953,OK,4.20E-01,5.79E-01,,
S6,2020,5,12,23,11,51,45.423996,-71.910332,150.39999,14,37,6.5,60,614.4,2393,0.208767,146,59,40,219,UE,1.45E-01,2.98E-01,,
S1,2020,5,12,23,11,54,45.423805,-71.910217,150.89999,14,37,6.5,60,614.4,1710,0.795925,154,83,27,293,UE,6.87E-02,2.44E-01,,
S2,2020,5,12,23,11,56,45.423527,-71.910065,151.3,14,36.9,6.4,60,614.4,1797,0.76983,379,167,111,643,OK,1.64E-01,3.31E-01,,
S4,2020,5,12,23,12,1,45.423073,-71.909798,151.39999,14,36.9,6.4,60,614.4,2049,2.635688,818,474,382,1425,OK,2.84E-01,4.44E-01,,
S5,2020,5,12,23,12,4,45.42289,-71.909698,151.39999,14,36.9,6.4,60,614.4,3319,1.578803,236,188,135,535,OK,3.93E-01,5.54E-01,,
S6,2020,5,12,23,12,6,45.422703,-71.909592,151.10001,14,36.9,6.4,60,614.4,3557,0.208767,72,46,45,106,UE,3.44E-01,4.56E-01,,
S1,2020,5,12,23,12,9,45.422409,-71.909439,150.7,14,36.9,6.4,60,614.4,1641,39.091686,15356,7184,4586,25474,OK,1.76E-01,3.51E-01,,
S2,2020,5,12,23,12,11,45.422207,-71.909325,150.5,14,36.9,6.4,60,614.4,2240,2.009386,1257,512,335,2012,OK,1.46E-01,3.01E-01,,
S4,2020,5,12,23,12,16,45.421696,-71.909042,149.39999,14,36.8,6.3,60,614.4,4263,2.779215,493,393,337,1064,OK,4.40E-01,5.71E-01,,
S5,2020,5,12,23,12,18,45.421383,-71.908859,149.10001,14,36.8,6.3,60,614.4,6355,2.466064,270,295,257,761,OK,5.76E-01,6.77E-01,,
S6,2020,5,12,23,12,21,45.421181,-71.908745,148.8,14,36.8,6.3,60,614.4,3811,0,201,82,87,283,UE,7.05E-02,1.50E-01,,
S2,2020,5,12,23,12,26,45.420681,-71.908455,147.3,14,36.7,6.3,60,614.4,1620,0.495822,292,147,135,479,OK,2.20E-01,3.54E-01,,
S3,2020,5,12,23,12,28,45.420383,-71.908295,147.3,14,36.7,6.2,60,614.4,3371,0.221815,47,34,28,84,UE,3.87E-01,5.34E-01,,
S4,2020,5,12,23,12,31,45.420189,-71.908195,147.10001,14,36.6,6.2,60,614.4,1656,4.645073,1948,905,601,3286,OK,1.79E-01,3.51E-01,,
S5,2020,5,12,23,12,33,45.419891,-71.908028,147.7,14,36.7,6.3,60,614.4,2027,3.953532,2414,1038,753,3813,OK,1.62E-01,3.20E-01,,
S1,2020,5,12,23,12,38,45.419498,-71.907799,148.5,14,36.6,6.2,60,614.4,2422,6.510932,1305,861,595,2391,OK,3.09E-01,4.85E-01,,
S2,2020,5,12,23,12,41,45.419209,-71.907639,147.89999,14,36.6,6.2,60,614.4,1886,0.70459,386,168,116,637,OK,1.63E-01,3.27E-01,,
S4,2020,5,12,23,12,45,45.418705,-71.907356,147.8,14,36.6,6.2,60,614.4,2243,0.991645,276,167,133,463,OK,3.01E-01,4.62E-01,,
S5,2020,5,12,23,12,48,45.418503,-71.907242,147.5,14,36.5,6.2,60,614.4,4116,1.135173,110,114,77,281,UE,4.66E-01,6.15E-01,,
S6,2020,5,12,23,12,50,45.418201,-71.907074,147.60001,14,36.5,6.2,60,614.4,3679,0.234863,323,137,127,482,OK,1.35E-01,2.56E-01,,
S2,2020,5,12,23,12,55,45.417709,-71.906799,148.2,14,36.5,6.2,60,614.4,1940,0.182671,60,34,27,104,UE,2.72E-01,4.35E-01,,
S3,2020,5,12,23,12,58,45.417519,-71.906685,148.10001,14,36.4,6.1,60,614.4,1730,0.247911,88,47,36,136,UE,2.43E-01,4.11E-01,,
S4,2020,5,12,23,13,0,45.41724,-71.906532,148.10001,14,36.4,6.1,60,614.4,1773,0.939453,371,200,167,575,OK,2.54E-01,4.09E-01,,
S5,2020,5,12,23,13,3,45.417053,-71.906433,148.7,14,36.4,6.1,60,614.4,2629,0.13048,42,26,23,60,UE,3.24E-01,4.64E-01,,
S6,2020,5,12,23,13,5,45.416866,-71.906319,149.2,14,36.4,6.1,60,614.4,1744,0.078288,53,28,28,76,UE,2.36E-01,3.47E-01,,
S2,2020,5,12,23,13,10,45.416401,-71.906059,150.10001,14,36.4,6.1,60,614.4,3214,0.613254,162,108,96,310,UE,3.61E-01,4.96E-01,,
S3,2020,5,12,23,13,12,45.416119,-71.905907,150.8,14,36.4,6.1,60,614.4,4645,3.992675,897,669,626,1334,OK,4.23E-01,5.37E-01,,
S4,2020,5,12,23,13,15,45.415936,-71.9058,151,14,36.4,6.1,60,614.4,3496,1.644043,1807,714,566,2861,OK,1.33E-01,2.69E-01,,
S5,2020,5,12,23,13,17,45.415665,-71.90564,151.7,14,36.4,6,60,614.4,1636,0.091336,47,24,21,70,UE,2.29E-01,3.74E-01,,
S6,2020,5,12,23,13,20,45.415478,-71.905533,151.89999,14,36.4,6,60,614.4,4834,0.313151,583,239,223,861,OK,1.18E-01,2.33E-01,,
S2,2020,5,12,23,13,25,45.414997,-71.905281,152.7,14,36.4,6,60,614.4,1795,0.587158,221,120,99,353,UE,2.57E-01,4.13E-01,,
S3,2020,5,12,23,13,27,45.414696,-71.905121,152.7,14,36.4,6,60,614.4,2840,0.404487,94,63,51,183,UE,3.50E-01,5.04E-01,,
S4,2020,5,12,23,13,30,45.414497,-71.904999,151.10001,14,36.4,6,60,614.4,1771,1.043837,391,211,172,619,OK,2.53E-01,4.12E-01,,
S5,2020,5,12,23,13,32,45.414192,-71.904823,150.39999,14,36.4,6,60,614.4,2945,0.182671,57,36,33,76,UE,3.36E-01,4.67E-01,,
S1,2020,5,12,23,13,37,45.413754,-71.904594,148.60001,14,36.4,6,60,614.4,2310,0.169623,49,30,24,85,UE,3.07E-01,4.67E-01,,
S2,2020,5,12,23,13,40,45.413422,-71.904427,146.2,14,36.5,6,60,614.4,2534,1.931098,1356,534,347,2183,OK,1.40E-01,2.89E-01,,
S3,2020,5,12,23,13,42,45.4132,-71.90432,147.3,14,36.5,6,60,614.4,2223,2.635688,629,389,283,1173,OK,2.95E-01,4.68E-01,,
S4,2020,5,12,23,13,44,45.412865,-71.90419,148.3,14,36.4,5.9,60,614.4,2651,0.665446,594,251,208,887,OK,1.50E-01,2.92E-01,,
S5,2020,5,12,23,13,47,45.412647,-71.904129,150.10001,14,36.4,5.9,60,614.4,2202,1.91805,826,470,446,1329,OK,2.82E-01,4.07E-01,,
S6,2020,5,12,23,13,49,45.412331,-71.904076,151.89999,14,36.4,5.9,60,614.4,1853,0.143528,80,35,24,120,UE,1.65E-01,3.29E-01,,
S1,2020,5,12,23,13,52,45.412128,-71.904022,152.10001,14,36.5,5.9,60,614.4,2224,2.505208,561,351,245,1028,OK,2.91E-01,4.67E-01,,
S2,2020,5,12,23,13,54,45.411831,-71.903931,152.7,14,36.5,5.9,60,614.4,1669,0.652398,303,141,100,502,OK,1.85E-01,3.54E-01,,
S3,2020,5,12,23,13,57,45.411652,-71.903839,154.8,14,36.6,5.9,60,614.4,2629,0.260959,65,42,34,106,UE,3.33E-01,4.89E-01,,
S4,2020,5,12,23,13,59,45.411404,-71.903702,154.8,14,36.6,5.9,60,614.4,1854,5.741103,2834,1221,774,4683,OK,1.55E-01,3.21E-01,,
S5,2020,5,12,23,14,2,45.411243,-71.903625,158.3,14,36.6,5.9,60,614.4,2431,0.404487,109,68,55,187,UE,3.17E-01,4.75E-01,,
S6,2020,5,12,23,14,4,45.411072,-71.903519,158.8,14,36.5,5.8,60,614.4,2250,0.169623,83,47,46,124,UE,2.78E-01,3.94E-01,,
S2,2020,5,12,23,14,9,45.410675,-71.903191,156.89999,14,36.6,5.8,60,614.4,1926,0.822021,281,158,129,509,OK,2.72E-01,4.30E-01,,
S3,2020,5,12,23,14,11,45.410454,-71.902969,158.2,13,36.6,5.8,60,614.4,2701,7.998399,1720,1154,888,3304,OK,3.40E-01,5.03E-01,,
S4,2020,5,12,23,14,14,45.410301,-71.902817,160.3,14,36.6,5.8,60,614.4,2503,9.78597,6734,2655,1713,10412,OK,1.40E-01,2.89E-01,,
S5,2020,5,12,23,14,16,45.410095,-71.902573,161.3,13,36.6,5.8,60,614.4,1945,15.6706,3548,2090,1292,6337,OK,2.42E-01,4.27E-01,,
S6,2020,5,12,23,14,19,45.409992,-71.902374,160.60001,14,36.6,5.8,60,614.4,1994,0.195719,82,46,41,133,UE,2.75E-01,4.17E-01,,
S1,2020,5,12,23,14,21,45.409851,-71.902031,160.5,14,36.6,5.8,60,614.4,1820,23.368896,11766,5167,3476,19239,OK,1.64E-01,3.30E-01,,
S2,2020,5,12,23,14,24,45.409744,-71.90181,159,14,36.7,5.8,60,614.4,1926,3.26199,1749,749,497,2913,OK,1.57E-01,3.20E-01,,
S3,2020,5,12,23,14,26,45.409584,-71.901413,159,14,36.6,5.7,60,614.4,1951,0.939453,585,258,198,918,OK,1.70E-01,3.26E-01,,
S4,2020,5,12,23,14,29,45.409485,-71.901138,155.5,14,36.7,5.8,60,614.4,2191,6.784939,4137,1696,1111,6643,OK,1.47E-01,3.04E-01,,
S5,2020,5,12,23,14,31,45.409351,-71.900696,155.5,14,36.6,5.7,60,614.4,1890,0.613254,194,109,84,320,UE,2.65E-01,4.32E-01,,
S6,2020,5,12,23,14,34,45.40929,-71.900398,154.8,14,36.6,5.7,60,614.4,1641,0.521918,319,156,139,515,OK,2.08E-01,3.48E-01,,
S1,2020,5,12,23,14,36,45.409248,-71.900101,155,14,36.6,5.7,60,614.4,1663,11.690971,3680,1903,1247,6529,OK,2.10E-01,3.90E-01,,
S2,2020,5,12,23,14,39,45.409206,-71.899673,155.3,14,36.6,5.7,60,614.4,2328,1.122124,732,296,196,1191,OK,1.45E-01,2.98E-01,,
S3,2020,5,12,23,14,41,45.409203,-71.899391,156.3,14,36.7,5.7,60,614.4,1629,0.339247,139,70,53,220,UE,2.18E-01,3.86E-01,,
S4,2020,5,12,23,14,43,45.409206,-71.898987,156.2,14,36.6,5.7,60,614.4,2772,4.527642,3483,1347,885,5512,OK,1.37E-01,2.82E-01,,
S5,2020,5,12,23,14,46,45.409229,-71.89872,156.60001,14,36.6,5.6,60,614.4,5704,0.104384,362,152,156,705,OK,1.00E-01,1.93E-01,,
S6,2020,5,12,23,14,48,45.409252,-71.898323,157,14,36.6,5.7,60,614.4,2660,0.313151,112,68,63,192,UE,3.16E-01,4.46E-01,,
S1,2020,5,12,23,14,51,45.409264,-71.898048,157.10001,14,36.6,5.6,60,614.4,1936,15.070394,3731,2169,1444,6887,OK,2.53E-01,4.35E-01,,
S2,2020,5,12,23,14,53,45.409264,-71.897636,157.5,14,36.6,5.6,60,614.4,1675,1.709283,587,306,220,1043,OK,2.26E-01,4.00E-01,,
S3,2020,5,12,23,14,56,45.409237,-71.897369,157.8,14,36.6,5.7,60,614.4,1657,0.339247,128,66,49,204,UE,2.26E-01,3.96E-01,,
S4,2020,5,12,23,14,58,45.40913,-71.896973,157.8,14,36.6,5.6,60,614.4,1966,0.665446,228,129,107,348,OK,2.76E-01,4.31E-01,,
S5,2020,5,12,23,15,1,45.409027,-71.896736,158.3,14,36.6,5.6,60,614.4,4551,0.326199,45,41,33,81,UE,4.80E-01,6.14E-01,,
S1,2020,5,12,23,15,6,45.408688,-71.896225,158.10001,14,36.6,5.6,60,614.4,2395,0.208767,58,36,29,98,UE,3.15E-01,4.73E-01,,
S2,2020,5,12,23,15,8,45.40855,-71.896004,159.3,13,36.6,5.6,60,614.4,1641,0.652398,321,154,121,529,OK,2.01E-01,3.62E-01,,
S3,2020,5,12,23,15,10,45.40836,-71.895683,157.7,14,36.6,5.6,60,614.4,1840,6.263021,2895,1234,721,5029,OK,1.46E-01,3.11E-01,,
S4,2020,5,12,23,15,13,45.408234,-71.895454,156.10001,14,36.7,5.6,60,614.4,1772,4.488498,2245,1004,698,3742,OK,1.72E-01,3.38E-01,,
S5,2020,5,12,23,15,15,45.408043,-71.895073,153.7,14,36.7,5.6,60,614.4,1772,3.588189,1227,665,514,2112,OK,2.50E-01,4.17E-01,,
S6,2020,5,12,23,15,18,45.407925,-71.894806,152.8,13,36.7,5.6,60,614.4,1835,0.391439,200,108,102,308,OK,2.54E-01,3.82E-01,,
S1,2020,5,12,23,15,20,45.40778,-71.894417,149.8,14,36.7,5.5,60,614.4,2242,6.080349,4206,1775,1325,6724,OK,1.56E-01,3.09E-01,,
S2,2020,5,12,23,15,23,45.407696,-71.894157,151.2,14,36.9,5.6,60,614.4,4474,2.218153,3158,1159,865,4946,OK,1.22E-01,2.47E-01,,
S3,2020,5,12,23,15,25,45.407593,-71.893791,151.2,14,36.9,5.6,60,614.4,1667,0.808973,405,191,147,655,OK,1.94E-01,3.56E-01,,
S4,2020,5,12,23,15,28,45.407536,-71.893547,155.8,14,37,5.6,60,614.4,1731,6.680556,2268,1213,910,4042,OK,2.41E-01,4.11E-01,,
S5,2020,5,12,23,15,30,45.407482,-71.893295,156.8,14,37,5.5,60,614.4,2153,0.430583,130,77,62,229,UE,2.93E-01,4.53E-01,,
S6,2020,5,12,23,15,33,45.407406,-71.892929,157,14,37.1,5.5,60,614.4,1719,0.417535,294,141,129,471,OK,1.96E-01,3.29E-01,,
S1,2020,5,12,23,15,35,45.407349,-71.892677,157.10001,14,37.1,5.5,60,614.4,1626,12.630424,4401,2193,1454,7649,OK,2.00E-01,3.78E-01,,
S2,2020,5,12,23,15,37,45.407249,-71.892311,156.7,14,37.2,5.5,60,614.4,3287,3.588189,3320,1244,833,5227,OK,1.32E-01,2.69E-01,,
S3,2020,5,12,23,15,40,45.407143,-71.89209,156.2,14,37.3,5.5,60,614.4,1622,0.260959,136,67,56,211,UE,2.13E-01,3.66E-01,,
S4,2020,5,12,23,15,42,45.406944,-71.891792,154.8,14,37.3,5.5,60,614.4,1700,0.991645,525,245,191,858,OK,1.90E-01,3.50E-01,,
S5,2020,5,12,23,15,45,45.406776,-71.891617,153.8,14,37.3,5.4,60,614.4,1734,0.365343,127,68,51,216,UE,2.42E-01,4.12E-01,,
S6,2020,5,12,23,15,47,45.40649,-71.891403,152.10001,14,37.5,5.5,60,614.4,4441,0.404487,689,289,274,1054,OK,1.24E-01,2.39E-01,,
S1,2020,5,12,23,15,50,45.406303,-71.891266,151.5,14,37.5,5.4,60,614.4,2156,0.743734,235,138,115,442,OK,2.93E-01,4.47E-01,,
S2,2020,5,12,23,15,52,45.406025,-71.891052,151.5,14,37.5,5.4,60,614.4,1859,2.453017,833,462,369,1550,OK,2.63E-01,4.25E-01,,
S3,2020,5,12,23,15,55,45.405853,-71.89093,151.5,14,37.6,5.5,60,614.4,1639,6.510932,2741,1397,1115,4636,OK,2.27E-01,3.88E-01,,
