lat,lon,MSI
  45.40369, -71.86283,   0.25656
  45.40326, -71.86128,   0.29449
  45.40363, -71.85941,   0.19725
  45.40447, -71.85715,   0.31629
  45.40555, -71.85515,   0.17985
  45.40606, -71.85328,   0.21526
  45.40605, -71.85266,   0.39044
  45.40604, -71.85260,  23.31899
  45.40851, -71.85179,   0.29564
  45.40883, -71.85194,   0.62031
  45.40887, -71.85388,   0.03309
  45.40890, -71.85504,   0.03064
  45.41005, -71.85481,   0.31610
  45.41103, -71.85474,   0.20466
  45.41129, -71.85481,   0.16000
  45.41041, -71.85480,   0.25463
  45.40907, -71.85493,   0.30897
  45.40892, -71.85597,   0.04394
  45.40900, -71.85852,   0.11125
  45.40890, -71.86083,   0.13578
  45.40961, -71.86111,   0.14903
  45.41064, -71.86116,   0.20792
  45.41073, -71.86056,   0.20508
  45.41074, -71.85941,   0.34428
  45.41193, -71.85870,   0.18527
  45.41212, -71.86010,   0.30376
  45.41208, -71.86029,   0.17379
  45.41213, -71.85905,   0.38669
  45.41271, -71.85880,   0.24618
  45.41275, -71.85932,   0.12008
  45.41341, -71.85881,   0.22759
  45.41437, -71.85966,   0.14123
  45.41417, -71.86114,   0.27452
  45.41405, -71.86234,   0.18713
  45.41249, -71.86285,   0.35913
  45.41232, -71.86173,   0.24084
  45.41322, -71.86186,   0.24632
  45.40990, -71.86120,   0.18874
  45.40885, -71.86115,   0.12543
  45.40848, -71.86237,   0.14119
  45.40816, -71.86394,   0.14285
  45.40894, -71.86420,   0.16235
  45.41059, -71.86510,   0.07534
  45.41056, -71.86692,   0.19464
  45.41109, -71.86742,   0.20142
  45.41150, -71.86618,   0.17925
  45.41228, -71.86626,   0.16996
  45.41159, -71.86472,   0.21676
  45.41236, -71.86459,   0.31950
  45.41184, -71.86443,   0.22470
  45.41163, -71.86568,   0.27396
  45.41129, -71.86722,   0.15112
  45.41195, -71.86744,   0.36574
  45.41295, -71.86746,   0.24528
  45.41339, -71.86713,   0.28776
  45.41405, -71.86748,   0.17741
  45.41396, -71.86870,   0.34238
  45.41349, -71.87000,   0.34706
  45.41386, -71.87048,   0.21338
  45.41574, -71.87009,   0.38498
  45.41563, -71.86875,   0.42231
  45.41549, -71.86762,   0.24684
  45.41642, -71.86775,   0.36762
  45.41648, -71.86929,   0.22463
  45.41649, -71.87103,   0.18134
  45.41651, -71.87187,   0.19251
  45.41715, -71.87174,   0.19920
  45.41717, -71.87039,   0.19789
  45.41785, -71.86993,   0.12717
  45.41861, -71.87019,   0.27685
  45.41863, -71.87183,   0.14014
  45.41898, -71.87249,   0.28576
  45.41936, -71.87132,   0.27105
  45.41938, -71.86929,   0.06615
  45.41912, -71.86722,   0.36238
  45.41861, -71.86591,   0.27966
  45.41781, -71.86631,   0.11579
  45.42578, -71.87192,   0.20337
  45.42559, -71.87211,   0.27146
  45.42610, -71.87243,   0.26985
  45.42610, -71.87322,   0.24791
  45.42559, -71.87340,   0.33172
  45.42507, -71.87374,   0.45746
  45.42460, -71.87445,   0.47474
  45.42346, -71.87662,   0.27744
  45.42389, -71.87717,   0.41086
  45.42477, -71.87718,   0.63664
  45.42536, -71.87714,   0.18045
  45.42602, -71.87715,   0.16695
  45.42688, -71.87717,   0.24422
  45.42767, -71.87714,   0.52669
  45.42683, -71.87601,   0.21390
  45.42627, -71.87618,   0.22871
  45.42607, -71.87579,   0.30911
  45.42535, -71.87711,   0.15682
  45.42533, -71.87620,   0.19581
  45.42346, -71.87556,   0.26635
  45.42412, -71.87496,   0.23839
  45.42512, -71.87369,   0.43636
  45.42604, -71.87326,   0.20982
  45.42615, -71.87240,   0.46027
  45.42824, -71.87228,   0.19024
  45.42843, -71.87161,   0.49200
  45.42823, -71.87112,   0.30502
  45.42797, -71.87116,   0.56538
  45.42789, -71.87109,   0.43695
  45.42835, -71.87109,   0.20127
  45.42836, -71.87109,   0.29253
  45.42849, -71.87180,   0.26368
  45.42845, -71.87269,   0.25303
  45.42833, -71.87387,   0.21824
  45.42831, -71.87493,   0.27888
  45.42830, -71.87597,   0.05079
  45.42828, -71.87723,   0.02475
  45.42742, -71.88038,   0.36277
  45.42687, -71.88065,   0.43698
  45.42672, -71.88141,   0.24085
  45.42673, -71.88253,   0.28390
  45.42617, -71.88297,   0.26630
  45.42600, -71.88377,   0.36065
  45.42607, -71.88473,   0.27923
  45.42598, -71.88459,   0.46843
  45.42598, -71.88329,   0.19735
  45.42659, -71.88293,   0.17987
  45.42675, -71.88377,   0.27606
  45.42675, -71.88475,   0.17992
  45.42536, -71.88592,   0.36238
  45.42523, -71.88492,   0.19028
  45.42520, -71.88403,   0.26699
  45.42526, -71.88504,   0.24553
  45.42543, -71.88724,   0.15564
  45.42548, -71.88813,   0.23795
  45.42650, -71.88903,   0.12883
  45.42586, -71.88922,   0.31804
  45.42536, -71.88978,   0.32307
  45.42623, -71.89017,   0.15755
  45.42649, -71.88890,   0.29709
  45.42650, -71.88825,   0.22470
  45.42727, -71.88818,   0.18928
  45.42800, -71.88845,   0.26705
  45.42722, -71.88970,   0.34466
  45.42760, -71.89036,   0.32959
  45.42807, -71.89081,   0.17719
  45.42943, -71.88895,   0.28501
  45.42945, -71.88834,   0.17268
  45.43005, -71.88720,   0.30241
  45.43088, -71.88892,   0.46679
  45.43077, -71.89033,   0.15993
  45.43077, -71.89142,   0.16360
  45.43024, -71.89156,   0.21177
  45.42994, -71.89361,   0.21873
  45.42994, -71.89470,   0.19809
  45.42798, -71.89583,   0.20415
  45.42503, -71.89421,   0.15116
  45.42424, -71.89396,   0.46362
  45.42309, -71.89229,   0.33264
  45.42506, -71.89307,   0.24760
  45.42615, -71.89333,   0.36921
  45.42713, -71.89311,   0.22440
  45.42852, -71.89492,   0.33989
  45.42835, -71.89372,   0.29802
  45.42853, -71.89303,   0.63731
  45.42894, -71.89262,   0.40974
  45.42830, -71.89192,   0.14893
  45.42706, -71.89199,   0.26407
  45.42936, -71.88906,   0.21450
  45.42986, -71.88983,   0.24882
  45.43047, -71.89153,   0.22072
  45.43171, -71.89027,   0.02500
  45.43209, -71.89238,   0.17805
  45.43160, -71.89420,   0.07061
  45.43162, -71.89565,   0.04737
  45.43208, -71.89576,   0.14550
  45.43478, -71.89763,   0.25780
  45.43573, -71.89761,   0.28925
  45.43598, -71.89706,   0.24762
  45.43598, -71.89744,   0.21669
  45.43398, -71.89911,   0.51893
  45.43446, -71.89968,   0.39984
  45.43854, -71.90087,   0.45863
  45.43939, -71.89876,   0.44421
  45.43957, -71.89806,   0.23380
  45.43982, -71.90263,   0.42463
  45.43883, -71.90406,   0.42528
  45.43748, -71.90487,   0.46415
  45.43618, -71.90563,   0.24422
  45.43570, -71.90749,   0.44421
  45.43541, -71.90922,   0.02625
  45.43294, -71.90857,   0.30490
  45.43154, -71.90810,   0.53801
  45.43019, -71.90764,   0.31618
  45.42889, -71.90720,   0.57706
  45.42222, -71.90458,   0.45331
  45.41493, -71.90086,   0.24288
  45.41501, -71.89992,   0.26625
  45.41507, -71.89889,   0.27353
  45.41539, -71.89516,   0.03101
  45.41483, -71.89449,   0.06828
  45.41278, -71.89213,   0.30726
  45.41232, -71.89249,   0.22686
  45.41252, -71.89366,   0.15188
  45.41368, -71.89500,   0.21853
  45.41426, -71.89571,   0.05731
  45.41444, -71.89671,   0.26565
  45.41381, -71.89668,   0.18649
  45.41275, -71.89671,   0.02642
  45.41214, -71.89602,   0.04084
  45.41161, -71.89531,   0.20857
  45.41246, -71.89368,   0.17353
  45.41130, -71.89422,   0.24942
  45.41097, -71.89434,   0.25633
  45.41142, -71.89233,   0.05421
  45.41192, -71.89146,   0.26820
  45.41105, -71.89009,   0.24934
  45.41049, -71.89076,   0.25084
  45.41008, -71.89149,   0.22789
  45.40975, -71.89219,   0.26358
  45.41039, -71.89252,   0.18308
  45.41083, -71.89173,   0.18924
  45.41023, -71.89096,   0.21774
  45.40968, -71.89053,   0.19135
  45.40922, -71.89159,   0.12602
  45.40877, -71.89264,   0.14889
  45.40830, -71.89378,   0.19221
  45.40782, -71.89485,   0.15472
  45.40728, -71.89565,   0.20854
  45.40738, -71.89654,   0.35249
  45.40801, -71.89718,   0.30101
  45.40822, -71.89790,   0.15508
  45.40777, -71.89769,   0.25788
  45.40713, -71.89713,   0.23720
  45.40699, -71.89719,   0.10296
  45.40665, -71.89799,   0.20142
  45.40627, -71.89883,   0.21556
  45.40582, -71.89967,   0.23678
  45.40582, -71.90031,   0.19725
  45.40659, -71.90027,   0.22138
  45.40735, -71.90032,   0.24489
  45.40740, -71.90128,   0.22655
  45.40741, -71.90131,   0.17525
  45.40742, -71.90133,   0.18905
  45.40744, -71.90133,   0.16155
  45.40665, -71.90167,   0.18689
  45.40582, -71.90169,   0.18962
  45.40562, -71.90168,   0.27805
  45.40552, -71.90168,   0.14277
  45.40499, -71.90169,   0.23125
  45.40414, -71.90169,   0.10801
  45.40432, -71.90086,   0.12777
  45.40457, -71.90002,   0.26578
  45.40399, -71.89941,   0.13693
  45.40338, -71.89878,   0.31228
  45.40294, -71.89895,   0.18583
  45.40326, -71.89952,   0.34907
  45.40391, -71.90020,   0.52357
  45.40443, -71.90058,   0.21833
  45.40490, -71.89972,   0.14073
  45.40545, -71.89867,   0.25042
  45.40602, -71.89754,   0.28819
  45.40655, -71.89646,   0.29365
  45.40654, -71.89570,   0.04549
  45.40601, -71.89555,   0.20324
  45.40560, -71.89637,   0.24350
  45.40521, -71.89697,   0.27534
  45.40504, -71.89627,   0.27914
  45.40519, -71.89547,   0.21695
  45.40537, -71.89464,   0.19195
  45.40522, -71.89433,   0.14608
  45.40571, -71.89278,   0.20144
  45.40590, -71.89251,   0.21231
  45.40622, -71.89238,   0.12609
  45.40577, -71.89260,   0.23478
  45.40549, -71.89359,   0.29331
  45.40517, -71.89422,   0.29450
  45.40452, -71.89387,   0.19650
  45.40406, -71.89412,   0.14188
  45.40361, -71.89491,   0.20555
  45.40310, -71.89573,   0.21302
  45.40259, -71.89663,   0.24994
  45.40208, -71.89745,   0.25794
  45.40166, -71.89820,   0.12891
  45.40136, -71.89864,   0.30772
  45.40062, -71.89816,   0.22286
  45.40002, -71.89761,   0.04596
  45.40039, -71.89687,   0.03145
  45.40086, -71.89608,   0.37357
  45.40061, -71.89557,   0.20653
  45.40099, -71.89587,   0.07184
  45.40125, -71.89642,   0.20922
  45.40191, -71.89688,   0.17235
  45.40177, -71.89681,   0.14193
  45.40107, -71.89629,   0.23643
  45.40117, -71.89562,   0.36211
  45.40158, -71.89482,   0.44053
  45.40096, -71.89436,   0.30853
  45.40054, -71.89441,   0.33205
  45.40047, -71.89453,   0.31623
  45.40042, -71.89396,   0.23854
  45.40012, -71.89376,   0.13592
  45.40057, -71.89406,   0.23736
  45.40130, -71.89458,   0.19192
  45.40174, -71.89488,   0.32334
  45.40242, -71.89530,   0.23995
  45.40212, -71.89516,   0.16143
  45.40216, -71.89367,   0.18096
  45.40216, -71.89366,   0.20201
  45.40233, -71.89365,   0.16196
  45.40263, -71.89364,   0.19983
  45.40311, -71.89309,   0.25670
  45.40300, -71.89240,   0.42087
  45.40302, -71.89277,   0.26548
  45.40348, -71.89316,   0.15543
  45.40408, -71.89350,   0.13522
  45.40449, -71.89293,   0.19431
  45.40475, -71.89220,   0.15492
  45.40499, -71.89104,   0.15132
  45.40484, -71.89021,   0.25768
  45.40412, -71.88968,   0.13243
  45.40343, -71.88909,   0.17570
  45.40273, -71.88866,   0.15667
  45.40212, -71.88901,   0.18930
  45.40157, -71.89008,   0.18925
  45.40181, -71.89062,   0.25846
  45.40244, -71.89102,   0.20688
  45.40308, -71.89141,   0.18000
  45.40326, -71.89080,   0.58366
  45.40281, -71.89043,   0.13101
  45.40260, -71.89088,   0.16074
  45.40302, -71.89127,   0.19106
  45.40360, -71.89156,   0.14294
  45.40409, -71.89207,   0.17371
  45.40458, -71.89269,   0.22507
  45.40433, -71.89368,   0.13624
  45.40353, -71.89507,   0.22877
  45.40277, -71.89633,   0.23269
  45.40204, -71.89749,   0.22242
  45.40148, -71.89857,   0.12617
  45.40188, -71.89933,   0.27744
  45.40234, -71.90009,   0.18634
  45.40196, -71.90059,   0.16024
  45.40117, -71.90058,   0.34483
  45.40004, -71.90035,   0.13972
  45.39928, -71.90025,   0.16288
  45.39953, -71.90020,   0.17187
  45.40014, -71.90063,   0.15372
  45.40208, -71.90089,   0.26380
  45.40204, -71.90059,   0.18739
  45.40228, -71.90014,   0.26315
  45.40266, -71.90031,   0.19111
  45.40330, -71.90095,   0.21103
  45.40369, -71.90147,   0.12899
  45.40379, -71.90173,   3.74210
  45.40361, -71.90274,   0.15951
  45.40330, -71.90329,   0.21673
  45.40202, -71.90333,   0.18039
  45.40174, -71.90274,   0.34797
  45.40159, -71.90180,   0.16816
  45.40118, -71.90325,   0.08353
  45.40054, -71.90334,   0.08048
  45.40043, -71.90222,   0.05075
  45.40000, -71.90180,   0.19677
  45.39988, -71.90202,   0.17851
  45.39990, -71.90256,   0.45097
  45.39991, -71.90225,   0.20559
  45.39988, -71.90196,   0.23140
  45.39987, -71.90189,   0.17597
  45.40025, -71.90171,   0.12301
  45.40091, -71.90167,   0.19840
  45.40169, -71.90167,   0.19467
  45.40239, -71.90163,   0.18664
  45.40310, -71.90163,   0.27204
  45.40375, -71.90169,   0.15046
  45.40359, -71.90279,   0.16853
  45.40359, -71.90383,   0.25466
  45.40346, -71.90469,   0.26702
  45.40277, -71.90471,   0.14202
  45.40210, -71.90476,   0.26266
  45.40136, -71.90478,   0.25643
  45.40044, -71.90480,   0.24381
  45.39960, -71.90485,   0.25853
  45.39901, -71.90488,   0.13357
  45.39893, -71.90589,   0.26103
  45.39948, -71.90611,   0.20941
  45.40023, -71.90609,   0.04692
  45.40105, -71.90609,   0.29231
  45.40270, -71.90602,   0.19517
  45.40342, -71.90598,   0.22154
  45.40400, -71.90598,   0.23083
  45.40486, -71.90597,   0.27700
  45.40587, -71.90595,   0.21112
  45.40659, -71.90597,   0.24699
  45.40670, -71.90696,   0.24746
  45.40657, -71.90774,   0.23001
  45.40583, -71.90780,   0.25468
  45.40548, -71.90782,   0.23430
  45.40587, -71.90786,   0.20227
  45.40587, -71.90898,   0.22499
  45.40576, -71.90923,   0.16383
  45.40581, -71.90797,   0.13573
  45.40509, -71.90782,   0.27982
  45.40376, -71.90786,   0.14555
  45.40328, -71.90786,   0.17508
  45.40241, -71.90787,   0.22754
  45.40163, -71.90788,   0.21294
  45.40078, -71.90791,   0.29549
  45.39991, -71.90791,   0.14913
  45.39910, -71.90795,   0.26291
  45.39879, -71.90819,   0.15382
  45.39898, -71.90909,   0.28837
  45.39975, -71.90909,   0.22056
  45.40024, -71.90911,   0.11239
  45.40022, -71.91008,   0.24536
  45.40125, -71.91064,   0.21600
  45.40208, -71.91068,   0.26085
  45.40289, -71.91061,   0.28352
  45.40349, -71.91061,   0.16284
  45.40351, -71.91061,   0.16392
  45.40351, -71.91060,   0.16338
  45.40375, -71.91061,   0.21783
  45.40451, -71.91058,   0.21474
  45.40538, -71.91057,   0.13892
  45.40620, -71.91057,   0.28205
  45.40672, -71.91113,   0.26206
  45.40541, -71.91193,   0.25344
  45.40439, -71.91192,   0.23429
  45.40373, -71.91200,   0.30101
  45.40303, -71.91219,   0.37937
  45.40236, -71.91222,   0.28122
  45.40165, -71.91225,   0.33050
  45.40078, -71.91229,   0.40850
  45.40066, -71.91341,   0.20312
  45.40138, -71.91343,   0.23932
  45.40224, -71.91339,   0.27564
  45.40316, -71.91335,   0.27776
  45.40356, -71.91333,   0.12353
  45.40368, -71.91433,   0.20120
  45.40299, -71.91473,   0.40162
  45.40118, -71.91476,   0.24065
  45.40060, -71.91479,   0.29630
  45.39976, -71.91480,   0.28894
  45.39886, -71.91485,   0.28194
  45.39870, -71.91556,   0.25965
  45.39912, -71.91616,   0.35387
  45.39996, -71.91614,   0.18054
  45.40168, -71.91610,   0.18045
  45.40266, -71.91610,   0.20446
  45.40357, -71.91602,   0.19063
  45.40374, -71.91701,   0.20208
  45.40299, -71.91731,   0.31482
  45.40199, -71.91734,   0.24320
  45.40110, -71.91739,   0.06707
  45.40008, -71.91739,   0.28024
  45.39889, -71.91746,   0.27683
  45.39866, -71.91810,   0.23491
  45.39913, -71.91864,   0.23696
  45.40022, -71.91864,   0.26592
  45.40067, -71.91871,   0.20769
  45.39943, -71.91876,   0.21606
  45.39870, -71.91883,   0.13474
  45.39832, -71.91883,   0.24981
  45.39751, -71.91890,   0.19411
  45.39669, -71.91888,   0.15279
  45.39573, -71.91888,   0.12930
  45.39488, -71.91886,   0.07478
  45.39410, -71.91883,   0.04262
  45.39302, -71.91873,   0.10046
  45.39203, -71.91862,   0.10304
  45.39115, -71.91853,   0.04112
  45.39033, -71.91844,   0.03454
  45.38950, -71.91835,   0.02951
  45.38866, -71.91827,   0.12690
  45.38790, -71.91854,   0.22308
  45.38708, -71.91848,   0.20870
  45.38685, -71.91799,   0.20376
  45.38688, -71.91688,   0.41077
  45.38687, -71.91587,   0.11915
  45.38686, -71.91486,   0.19460
  45.38684, -71.91361,   0.24643
  45.38681, -71.91244,   0.19514
  45.38677, -71.91117,   0.14646
  45.38701, -71.91002,   0.13569
  45.38769, -71.90893,   0.06248
  45.38828, -71.90798,   0.12750
  45.38885, -71.90689,   0.16701
  45.38941, -71.90590,   0.64265
  45.38997, -71.90506,   0.14019
  45.39068, -71.90400,   0.25080
  45.39154, -71.90273,   0.19719
  45.39166, -71.90260,   0.21577
  45.39193, -71.90221,   0.05410
  45.39271, -71.90086,   0.24144
  45.39330, -71.89905,   0.11191
  45.39395, -71.89737,   0.29801
  45.39436, -71.89642,   0.24111
  45.39437, -71.89643,   0.22701
  45.39437, -71.89643,   0.22620
  45.39438, -71.89638,   0.15045
  45.39456, -71.89513,   0.27354
  45.39438, -71.89311,   0.31054
  45.39420, -71.89125,   0.20857
  45.39404, -71.88938,   0.19624
  45.39386, -71.88743,   0.12908
  45.39384, -71.88580,   0.17867
  45.39432, -71.88411,   0.25040
  45.39485, -71.88229,   0.29480
  45.39532, -71.88058,   0.22093
  45.39576, -71.87883,   0.19031
  45.39613, -71.87691,   0.25393
  45.39733, -71.87641,   0.04844
  45.39803, -71.87680,   0.15664
  45.39881, -71.87705,   0.23792
  45.39960, -71.87736,   0.20792
  45.40022, -71.87760,   0.12838
  45.40095, -71.87801,   0.14922
  45.40169, -71.87849,   0.21311
  45.40239, -71.87901,   0.19653
  45.40320, -71.87961,   0.24902
  45.40369, -71.88000,   0.29043
  45.40451, -71.88007,   0.28016
  45.40530, -71.88006,   0.31408
  45.40619, -71.88003,   0.23996
  45.40710, -71.88001,   0.25409
  45.40737, -71.87925,   0.26609
  45.40737, -71.87813,   0.15065
  45.40738, -71.87694,   0.05793
  45.40735, -71.87590,   0.13246
  45.40673, -71.87592,   0.16730
  45.40670, -71.87714,   0.14240
  45.40670, -71.87815,   0.11770
  45.40663, -71.87890,   0.07560
  45.40605, -71.87894,   0.14918
  45.40448, -71.87893,   0.26034
  45.40375, -71.87893,   0.42020
  45.40357, -71.87845,   0.11902
  45.40670, -71.87763,   0.03739
  45.40627, -71.87682,   0.24061
  45.40528, -71.87680,   0.19043
  45.40414, -71.87779,   0.15637
  45.40273, -71.87772,   0.15482
  45.40183, -71.87769,   0.22293
  45.40107, -71.87762,   0.25418
  45.40117, -71.87671,   0.37395
  45.40357, -71.87666,   0.22187
  45.40369, -71.87576,   0.13871
  45.40447, -71.87569,   0.19385
  45.40533, -71.87571,   0.20784
  45.40618, -71.87572,   0.16440
  45.40709, -71.87573,   0.17136
  45.40789, -71.87573,   0.17562
  45.40791, -71.87573,   0.14299
  45.40791, -71.87576,   0.14148
  45.40791, -71.87577,   0.13206
  45.40823, -71.87576,   0.49316
  45.40900, -71.87579,   0.19529
  45.40975, -71.87578,   0.21471
  45.41016, -71.87579,   0.13709
  45.41071, -71.87582,   0.24826
  45.41158, -71.87581,   0.31338
  45.41227, -71.87595,   0.39885
  45.41205, -71.87712,   0.36131
  45.41276, -71.87735,   0.22301
  45.41379, -71.87738,   0.24274
  45.41463, -71.87731,   0.29107
  45.41543, -71.87725,   0.17597
  45.41490, -71.87734,   0.53648
  45.41409, -71.87595,   0.21067
  45.41482, -71.87592,   0.15416
  45.41453, -71.87595,   0.23777
  45.41481, -71.87481,   0.24016
  45.41570, -71.87531,   0.34910
  45.41618, -71.87559,   0.26919
  45.41543, -71.87520,   0.18862
  45.41447, -71.87467,   0.11032
  45.41351, -71.87412,   0.17341
  45.41311, -71.87323,   0.39335
  45.41327, -71.87288,   0.13744
  45.41290, -71.87369,   0.23915
  45.41184, -71.87318,   0.22503
  45.41114, -71.87279,   0.23423
  45.41005, -71.87277,   0.25832
  45.40875, -71.87273,   0.20649
  45.40817, -71.87272,   0.20754
  45.40817, -71.87272,   0.21570
  45.40817, -71.87271,   0.21517
  45.40815, -71.87271,   0.21543
  45.40815, -71.87270,   0.20201
  45.40816, -71.87272,   0.18533
  45.40789, -71.87270,   0.13001
  45.40672, -71.87269,   0.22054
  45.40562, -71.87266,   0.27062
  45.40443, -71.87264,   0.22626
  45.40358, -71.87262,   0.33543
  45.40243, -71.87260,   0.23484
  45.40149, -71.87259,   0.17971
  45.40110, -71.87197,   0.35812
  45.40167, -71.87152,   0.34963
  45.40242, -71.87151,   0.14502
  45.40324, -71.87154,   0.34787
  45.40371, -71.87103,   0.42657
  45.40372, -71.86986,   0.17968
  45.40379, -71.86853,   0.26225
  45.40601, -71.86847,   0.26415
  45.40578, -71.86853,   0.20171
  45.40477, -71.86851,   0.47893
  45.40379, -71.86842,   0.18489
  45.40374, -71.86736,   0.28610
  45.40379, -71.86597,   0.18903
  45.40542, -71.86546,   0.33678
  45.40391, -71.86543,   0.15427
  45.40347, -71.86493,   0.16966
  45.40381, -71.86459,   0.13612
  45.40476, -71.86436,   0.19583
  45.40590, -71.86439,   0.18065
  45.40616, -71.86441,   0.30546
  45.40459, -71.86437,   0.26566
  45.40383, -71.86395,   0.14671
  45.40443, -71.86330,   0.15516
  45.40547, -71.86336,   0.25534
  45.40653, -71.86334,   0.23226
  45.40661, -71.86231,   0.19768
  45.40558, -71.86221,   0.29192
  45.40434, -71.86217,   0.15685
  45.40361, -71.86256,   0.21316
  45.40385, -71.86473,   0.24825
  45.40380, -71.86688,   0.24973
  45.40378, -71.86846,   0.30621
  45.40375, -71.86996,   0.18751
  45.40380, -71.87151,   0.13489
  45.40576, -71.87161,   0.19076
  45.40665, -71.87160,   0.15413
  45.40771, -71.87163,   0.31160
  45.40846, -71.87165,   0.26989
  45.40945, -71.87169,   0.26778
  45.41151, -71.87170,   0.18399
  45.41222, -71.87225,   0.19262
  45.41313, -71.87276,   0.12179
  45.41418, -71.87334,   0.25312
  45.41503, -71.87382,   0.22504
  45.41602, -71.87433,   0.22650
  45.41591, -71.87435,   0.21819
  45.41476, -71.87372,   0.14282
  45.41390, -71.87322,   0.21477
  45.41309, -71.87342,   0.27189
  45.41196, -71.87324,   0.33665
  45.41110, -71.87357,   0.29053
  45.41027, -71.87380,   0.36481
  45.40916, -71.87376,   0.28922
  45.40807, -71.87376,   0.21510
  45.40595, -71.87370,   0.25084
  45.40463, -71.87368,   0.26226
  45.42020, -71.87469,   0.27386
  45.42075, -71.87474,   0.13362
  45.42133, -71.87490,   0.18344
  45.42131, -71.87572,   0.16530
  45.42125, -71.87658,   0.13389
  45.42131, -71.87753,   0.06881
  45.42130, -71.87853,   0.11571
  45.42129, -71.87954,   0.13744
  45.42127, -71.88057,   0.15614
  45.42125, -71.88178,   0.17050
  45.42082, -71.88225,   0.20297
  45.42001, -71.88229,   0.28040
  45.41893, -71.88229,   0.12590
  45.41791, -71.88226,   0.25340
  45.41703, -71.88222,   0.16595
  45.41649, -71.88208,   0.12676
  45.41642, -71.88180,   0.17564
  45.41642, -71.88181,   0.17279
  45.41642, -71.88103,   0.15416
  45.41672, -71.88042,   0.20335
  45.41753, -71.88045,   0.19029
  45.41839, -71.88046,   0.30420
  45.41917, -71.88046,   0.09474
  45.41980, -71.88021,   0.12897
  45.41948, -71.87949,   0.28809
  45.41852, -71.87949,   0.11562
  45.41746, -71.87947,   0.24432
  45.41647, -71.87942,   0.19866
  45.41640, -71.87833,   0.25980
  45.41639, -71.87740,   0.11223
  45.41642, -71.87633,   0.15066
  45.41693, -71.87582,   0.12838
  45.41746, -71.87633,   0.17808
  45.41828, -71.87622,   0.15308
  45.41830, -71.87499,   0.02799
  45.41896, -71.87451,   0.18148
  45.41914, -71.87539,   0.04846
  45.41913, -71.87654,   0.11632
  45.41883, -71.87742,   0.18932
  45.41795, -71.87741,   0.22400
  45.41737, -71.87741,   0.24669
  45.41720, -71.87749,   0.09523
  45.41749, -71.87839,   0.12714
  45.41828, -71.87843,   0.11312
  45.41930, -71.87843,   0.12960
  45.42022, -71.87843,   0.13443
  45.42054, -71.87868,   0.34871
  45.42067, -71.87848,   0.14804
  45.42130, -71.87803,   0.09023
  45.42130, -71.87634,   0.13955
  45.42112, -71.87500,   0.21277
  45.42019, -71.87481,   0.15599
  45.41994, -71.87397,   0.14185
  45.41954, -71.87358,   0.41664
  45.41929, -71.87281,   0.13628
  45.41936, -71.87139,   0.20358
  45.41936, -71.86977,   0.14134
  45.41935, -71.86826,   0.13042
  45.41950, -71.86723,   0.24350
  45.41951, -71.86729,   0.07088
  45.41901, -71.86671,   0.15631
  45.41842, -71.86420,   0.12529
  45.41814, -71.86307,   0.16156
  45.41772, -71.86204,   0.16914
  45.41740, -71.86173,   0.21509
  45.41792, -71.86254,   0.17052
  45.41839, -71.86391,   0.13714
  45.41867, -71.86507,   0.13705
  45.41831, -71.86605,   0.17703
  45.41833, -71.86710,   0.16772
  45.41861, -71.86829,   0.13366
  45.41793, -71.86881,   0.14660
  45.41718, -71.86852,   0.13888
  45.41714, -71.86709,   0.14260
  45.41666, -71.86659,   0.20645
  45.41655, -71.86549,   0.22229
  45.41640, -71.86448,   0.23389
  45.41573, -71.86397,   0.16750
  45.41524, -71.86442,   0.10975
  45.41503, -71.86563,   0.11093
  45.41486, -71.86643,   0.12956
  45.41418, -71.86633,   0.14849
  45.41324, -71.86517,   0.15791
  45.41324, -71.86560,   0.19168
  45.41374, -71.86617,   0.12968
  45.40952, -71.89008,   0.16568
  45.40954, -71.89011,   0.19058
  45.40959, -71.89047,   0.17335
  45.40889, -71.89232,   0.12802
  45.40801, -71.89446,   0.16828
  45.40712, -71.89605,   0.09630
  45.40682, -71.89757,   0.15937
  45.40628, -71.89884,   0.10065
  45.40561, -71.90022,   0.34173
  45.40563, -71.90151,   0.17205
  45.40646, -71.90153,   0.20900
  45.40664, -71.90191,   0.19891
  45.40664, -71.90193,   0.19912
  45.40664, -71.90192,   0.19936
  45.40666, -71.90192,   0.19936
  45.40665, -71.90193,   0.18233
  45.40666, -71.90286,   0.15369
  45.40665, -71.90352,   0.15314
  45.40669, -71.90446,   0.13976
  45.40667, -71.90533,   0.13275
  45.40669, -71.90597,   0.24486
  45.40670, -71.90691,   0.12840
  45.40671, -71.90774,   0.17224
  45.40672, -71.90875,   0.14734
  45.40672, -71.90964,   0.15523
  45.40674, -71.91052,   0.12878
  45.40673, -71.91145,   0.11823
  45.40674, -71.91238,   0.06616
  45.40678, -71.91314,   0.06830
  45.40678, -71.91407,   0.10815
  45.40678, -71.91508,   0.19986
  45.40681, -71.91585,   0.27566
  45.40737, -71.91597,   0.23258
  45.40795, -71.91595,   0.13249
  45.40866, -71.91594,   0.20901
  45.40922, -71.91590,   0.05202
  45.40932, -71.91669,   0.25168
  45.40933, -71.91768,   0.12690
  45.40928, -71.91826,   0.16887
  45.40909, -71.91909,   0.29964
  45.40895, -71.92003,   0.13177
  45.40897, -71.92082,   0.19348
