Lambda,Intensity
763.00,1.9044E-004
763.50,1.5871E-004
764.00,1.1756E-004
764.50,1.3903E-004
765.00,1.3214E-004
765.50,1.3849E-004
766.00,1.4915E-004
766.50,1.3078E-004
767.00,1.1805E-004
767.50,6.8589E-005
768.00,8.6394E-005
768.50,1.6599E-004
769.00,2.1648E-004
769.50,1.9941E-004
770.00,1.1380E-004
770.50,1.1201E-004
771.00,5.4684E-005
771.50,7.3272E-006
772.00,0.0000E+000
772.50,0.0000E+000
773.00,6.5120E-007
773.50,3.4046E-005
774.00,3.8132E-005
774.50,6.5920E-005
775.00,1.1640E-004
775.50,1.1513E-004
776.00,7.7735E-005
776.50,3.1121E-005
777.00,2.1470E-005
777.50,4.4303E-005
778.00,1.2581E-004
778.50,1.3089E-004
779.00,1.4451E-004
779.50,1.6642E-004
780.00,2.2011E-004
780.50,1.4916E-004
781.00,5.6240E-005
781.50,1.8909E-005
782.00,1.4510E-004
782.50,1.9189E-004
783.00,1.8691E-004
783.50,9.8764E-005
784.00,5.5412E-005
784.50,1.2720E-005
785.00,1.7865E-006
785.50,0.0000E+000
786.00,0.0000E+000
786.50,4.7991E-005
787.00,1.1654E-004
787.50,1.1535E-004
788.00,6.4469E-005
788.50,1.1687E-005
789.00,0.0000E+000
789.50,0.0000E+000
790.00,2.9081E-005
790.50,6.8541E-005
791.00,7.0682E-005
791.50,8.2803E-005
792.00,1.5557E-004
792.50,1.9109E-004
793.00,1.6283E-004
793.50,7.2318E-005
794.00,7.3746E-005
794.50,1.1805E-004
795.00,1.7176E-004
795.50,1.3138E-004
796.00,1.7116E-005
796.50,0.0000E+000
797.00,1.9367E-005
797.50,5.2540E-005
798.00,5.5292E-006
798.50,0.0000E+000
799.00,0.0000E+000
799.50,3.1273E-006
800.00,0.0000E+000
800.50,0.0000E+000
801.00,0.0000E+000
801.50,0.0000E+000
802.00,0.0000E+000
802.50,0.0000E+000
803.00,0.0000E+000
803.50,0.0000E+000
804.00,4.9729E-005
804.50,8.2971E-005
805.00,8.5138E-006
805.50,3.8486E-005
806.00,3.7246E-006
806.50,5.6162E-005
807.00,1.0740E-004
807.50,1.1660E-004
808.00,7.8701E-005
808.50,4.1409E-005
809.00,6.9565E-005
809.50,9.1930E-005
810.00,3.3322E-005
810.50,0.0000E+000
811.00,0.0000E+000
811.50,0.0000E+000
812.00,5.7213E-005
812.50,2.4744E-004
813.00,1.4295E-004
813.50,1.3808E-005
814.00,0.0000E+000
814.50,0.0000E+000
815.00,1.3270E-004
815.50,2.8572E-004
816.00,3.1977E-004
816.50,2.7816E-004
817.00,1.6108E-004
817.50,2.4655E-005
818.00,9.7644E-005
818.50,8.0120E-005
819.00,7.4522E-005
819.50,8.6393E-005
